polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the k-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  457   24324.98233970   24760.32248383
  458   24323.35508184   24758.62169221
  459   24322.83194036   24758.07491457
  460   24324.62032772   24759.94411137
  461   24336.35556275   24772.21016901
  462   24326.61333741   24762.02720299
  463   24319.06615633   24754.13904475
  464   24331.73205341   24767.37740765
  465   24326.85274080   24762.27742905
  466   24331.17373798   24766.79383403
  467   24313.92508388   24748.76593111
  468   24323.45543787   24758.72658266
  469   24322.02621406   24757.23278837
  470   24313.67529059   24748.50486819
  471   24328.12481631   24763.60701778
  472   24328.58162418   24764.08448168
  473   24328.38802016   24763.88212306
  474   24338.55998974   24774.51441755
  475   24332.07887587   24767.73992147
  476   24325.54671731   24760.91236931
  477   24325.18689061   24760.53627946
  478   24332.21436270   24767.88153839
  479   24324.78317150   24760.11431446
  480   24324.08767176   24759.38738465
  481   24325.24679406   24760.59889031
  482   24320.50763813   24755.64562089
  483   24330.99290739   24766.60482312
  484   24334.47450804   24770.24396286
  485   24325.49029529   24760.85339712
  486   24325.42866999   24760.78898649
  487   24321.83800705   24757.03607948
  488   24322.93760333   24758.18535137
  489   24326.79117050   24762.21307531
  490   24321.61706951   24756.80516184
  491   24327.26187668   24762.70506158
  492   24332.18417835   24767.84998834
  493   24319.19103277   24754.26955978
  494   24322.90040594   24758.14647340
  495   24329.04967633   24764.57369983
  496   24321.82878677   24757.02644270
  497   24319.02441625   24754.09541999
  498   24320.70874705   24755.85581263
  499   24329.43553927   24764.97701322
  500   24316.40527648   24751.35804347
  501   24334.61886561   24770.39485432
  502   24329.22068868   24764.75244599
  503   24324.31849811   24759.62864181
  504   24328.54726287   24764.04856656
  505   24320.14248068   24755.26397230
  506   24332.57551385   24768.25903043
  507   24320.58579590   24755.72730852
  508   24321.17787332   24756.34612749
  509   24320.67389736   24755.81938898
  510   24314.50182891   24749.36869815
  511   24323.50223233   24758.77549148
  512   24322.07943086   24757.28840918
  513   24329.34563306   24764.88304095
  514   24327.46220453   24762.91444650
  515   24322.28184207   24757.49996427
  516   24334.52595605   24770.29773949
  517   24328.26532492   24763.75387978
  518   24325.30138856   24760.65595229
  519   24330.53079128   24766.12180312
  520   24326.39164727   24761.79549131
  521   24319.75815770   24754.86229365
  522   24321.44660223   24756.62699453
  523   24323.14493168   24758.40204698
  524   24326.05543097   24761.44407695
  525   24322.61035790   24757.84332134
  526   24327.49098948   24762.94453288
  527   24323.15594057   24758.41355327
  528   24323.07638215   24758.33040030
  529   24322.88331496   24758.12861026
  530   24328.60289971   24764.10671929
  531   24319.71577167   24754.81799357
  532   24321.55020309   24756.73527503
  533   24323.31991897   24758.58494058
  534   24320.91710871   24756.07358498
  535   24324.00335969   24759.29926270
  536   24316.02844391   24750.96420338
  537   24322.76196235   24758.00177502
  538   24315.80186091   24750.72739453
  539   24317.33092692   24752.32547537
  540   24327.82213126   24763.29064667
  541   24334.43430050   24770.20193548
  542   24323.21685244   24758.47721726
  543   24321.75696482   24756.95137641
  544   24320.35973514   24755.49103823
  545   24320.78845015   24755.93911550
  546   24330.57734701   24766.17046474
  547   24314.95239761   24749.83959757
  548   24324.78489127   24760.11611196
  549   24324.92463791   24760.26217425
  550   24331.93147064   24767.58584706
  551   24326.67737004   24762.09413029
  552   24318.07138087   24753.09935582
  553   24322.48878774   24757.71625896
  554   24314.72703912   24749.60407019
  555   24321.16221369   24756.32976055
  556   24329.65145968   24765.20269897
  557   24320.65814634   24755.80292658
  558   24317.40327559   24752.40108992
  559   24319.04846915   24754.12055895
  560   24328.95214080   24764.47175348
  561   24340.58750839   24776.63377715
  562   24322.62600474   24757.85967507
  563   24329.93574449   24765.49984151
  564   24324.79387662   24760.12550338
  565   24317.64694524   24752.65575931
  566   24326.86602041   24762.29130899
  567   24316.42792381   24751.38171296
  568   24326.44637893   24761.85269709
  569   24329.78619540   24765.34352849
  570   24332.28799076   24767.95849780
  571   24321.00906200   24756.16969144
  572   24332.23401239   24767.90207715
  573   24321.59725915   24756.78445664
  574   24323.37629832   24758.64386732
  575   24323.04246307   24758.29494873
  576   24324.73565914   24760.06465488
  577   24321.21851854   24756.38860856
  578   24320.02295869   24755.13905270
  579   24320.53671386   24755.67600977
  580   24325.90687711   24761.28880824
  581   24320.13030531   24755.25124708
  582   24326.22829317   24761.62475298
  583   24328.67533922   24764.18243453
  584   24333.52447583   24769.25093414
  585   24327.11923134   24762.55596724
  586   24326.25939182   24761.65725740
  587   24318.04495989   24753.07174205
  588   24328.82702169   24764.34097623
  589   24319.33731104   24754.42244313
  590   24326.42299022   24761.82825110
  591   24316.90747812   24751.88291244
  592   24328.59414422   24764.09756787
  593   24322.42456354   24757.64913333
  594   24330.63356993   24766.22923084
  595   24319.13971777   24754.21592772
  596   24326.14133093   24761.53385979
  597   24329.00921855   24764.53141243
  598   24331.11734461   24766.73488953
  599   24325.62613691   24760.99537858
