polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models in this file assume the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
the distribution of models in this file comes from randomly drawing the near-equatorial occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  236   24977.89074336   25566.45350170
  237   24970.71290371   25558.77770424
  238   24965.70968234   25553.42781430
  239   24965.54259328   25553.24909455
  240   24971.11676833   25559.20956418
  241   24972.44119323   25560.62589437
  242   24971.32206264   25559.42914003
  243   24967.87558793   25555.74380912
  244   24973.80654235   25562.08594568
  245   24961.84034828   25549.29042994
  246   24965.92197631   25553.65480065
  247   24969.44497072   25557.42182934
  248   24972.67148836   25560.87213575
  249   24970.87217045   25558.94814521
  250   24963.77797602   25551.36220159
  251   24973.87056653   25562.15453388
  252   24975.81717338   25564.23609070
  253   24977.02687309   25565.52962662
  254   24970.31202868   25558.34915103
  255   24978.76078878   25567.38398642
  256   24971.72612443   25559.86122491
  257   24970.43629362   25558.48202288
  258   24969.03656444   25556.98521842
  259   24965.39940257   25553.09601964
  260   24967.37220298   25555.20551988
  261   24969.05770617   25557.00781131
  262   24966.95640894   25554.76098007
  263   24968.77944698   25556.71026019
  264   24958.44740449   25545.66261740
  265   24973.39108977   25561.64169242
  266   24960.65811411   25548.02634436
  267   24969.59646850   25557.58393067
  268   24969.25068997   25557.21409706
  269   24968.17966744   25556.06897851
  270   24965.81048677   25553.53566978
  271   24972.70801614   25560.91129753
  272   24971.30329843   25559.40909772
  273   24972.37749554   25560.55788395
  274   24965.58119497   25553.29052641
  275   24973.71242632   25561.98527624
  276   24963.77443064   25551.35836949
  277   24969.94285507   25557.95437051
  278   24963.31468307   25550.86688413
  279   24972.15206390   25560.31680077
  280   24964.26256850   25551.88044835
  281   24973.67795040   25561.94851515
  282   24960.46149586   25547.81612893
  283   24962.54521732   25550.04410439
  284   24967.55173414   25555.39748118
  285   24969.16251612   25557.11985857
  286   24975.01800488   25563.38143987
  287   24969.30183713   25557.26888156
  288   24971.56250624   25559.68630588
  289   24963.78354979   25551.36824875
  290   24966.98097041   25554.78720137
  291   24964.44357774   25552.07398216
  292   24967.63315409   25555.48459155
  293   24968.97870013   25556.92335120
  294   24965.29055612   25552.97954039
  295   24970.75483961   25558.82256462
  296   24971.69318856   25559.82604199
  297   24959.40075117   25546.68196958
  298   24962.49817899   25549.99383680
  299   24964.66739649   25552.31328108
  300   24965.75765122   25553.47910521
  301   24968.41509378   25556.32067822
  302   24969.03500819   25556.98353808
  303   24963.25711004   25550.80525914
  304   24966.95900812   25554.76367568
  305   24965.14657984   25552.82550777
  306   24973.59313248   25561.85780244
  307   24967.32874384   25555.15912407
  308   24965.14868515   25552.82791034
  309   24971.63037758   25559.75884080
  310   24965.59632797   25553.30649086
  311   24960.33797767   25547.68411179
  312   24966.63708334   25554.41952893
  313   24965.10894996   25552.78533353
  314   24962.71545885   25550.22620062
  315   24969.61707850   25557.60594382
  316   24969.22131232   25557.18266604
  317   24969.33065396   25557.29975147
  318   24979.14719208   25567.79721787
  319   24966.24531565   25554.00048617
  320   24957.28687471   25544.42167446
  321   24965.70344310   25553.42108319
  322   24966.01912672   25553.75877318
  323   24970.35979762   25558.40019389
  324   24972.79536928   25561.00470417
  325   24969.40042756   25557.37432523
  326   24958.94507748   25546.19479944
  327   24966.53923318   25554.31474588
  328   24967.22611756   25555.04928060
  329   24962.06046257   25549.52574537
  330   24971.99271509   25560.14638096
