polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation 2.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the French et al. (2024, Icarus 411) error ellipsoid,
followed by direct integration of Equation (3) from one of the Voyager 2 radio points reported in Lindal et al. 1987 to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
 7192      24968.81883      25556.62060   3.50957575e-03  -3.49974739e-05   1.78369708e-06
 7193      24968.88099      25556.62038   3.50907424e-03  -3.57492354e-05   9.66302725e-07
 7194      24968.94009      25556.61998   3.50874649e-03  -3.61724419e-05  -1.30105448e-07
 7195      24968.90132      25556.61998   3.50915272e-03  -3.54934812e-05   1.59716146e-07
 7196      24968.86449      25556.62051   3.50915509e-03  -3.56582786e-05   1.30393728e-06
 7197      24968.79110      25556.62095   3.50971022e-03  -3.51182757e-05   2.49467721e-06
 7198      24968.90211      25556.62026   3.50887674e-03  -3.59263524e-05   6.30868139e-07
 7199      24968.82518      25556.62049   3.50967897e-03  -3.50745857e-05   1.47173990e-06
 7200      24968.80795      25556.62095   3.50945813e-03  -3.53581784e-05   2.42430572e-06
 7201      24968.79811      25556.62059   3.50992273e-03  -3.47944866e-05   1.80381166e-06
 7202      24968.86082      25556.62087   3.50877852e-03  -3.59988379e-05   2.01350916e-06
 7203      24968.85814      25556.62008   3.50971408e-03  -3.50527921e-05   5.28476863e-07
 7204      24968.81930      25556.62078   3.50945864e-03  -3.52906401e-05   2.05982070e-06
 7205      24968.83541      25556.62085   3.50920450e-03  -3.56368861e-05   2.07297509e-06
 7206      24968.89343      25556.61948   3.50985350e-03  -3.48447150e-05  -7.61138664e-07
 7207      24968.84673      25556.62061   3.50931119e-03  -3.55157395e-05   1.56880888e-06
 7208      24968.89897      25556.62028   3.50888416e-03  -3.58946973e-05   6.95061729e-07
 7209      24968.87517      25556.62050   3.50905581e-03  -3.58338173e-05   1.20269885e-06
 7210      24968.86176      25556.62021   3.50944819e-03  -3.51985410e-05   8.00786670e-07
 7211      24968.88815      25556.62001   3.50940959e-03  -3.54380851e-05   2.22395003e-07
 7212      24968.86033      25556.62028   3.50938680e-03  -3.52923393e-05   9.31604206e-07
 7213      24968.88065      25556.62030   3.50914645e-03  -3.56651052e-05   8.06167348e-07
 7214      24968.84394      25556.62083   3.50911405e-03  -3.57582836e-05   1.99576808e-06
 7215      24968.85675      25556.62054   3.50917671e-03  -3.55308750e-05   1.42891235e-06
 7216      24968.88637      25556.62030   3.50901678e-03  -3.57143138e-05   8.08472988e-07
 7217      24968.81632      25556.62078   3.50951567e-03  -3.52693964e-05   2.06923634e-06
 7218      24968.80441      25556.62147   3.50897593e-03  -3.59351395e-05   3.39493167e-06
 7219      24968.87209      25556.62046   3.50911351e-03  -3.57217663e-05   1.16579901e-06
 7220      24968.86367      25556.62032   3.50939097e-03  -3.54537181e-05   9.13731691e-07
 7221      24968.82303      25556.62049   3.50975612e-03  -3.50983508e-05   1.44261025e-06
 7222      24968.84105      25556.62046   3.50947794e-03  -3.52587728e-05   1.33854765e-06
 7223      24968.90949      25556.62017   3.50888788e-03  -3.59378981e-05   4.16916785e-07
 7224      24968.88188      25556.62025   3.50917617e-03  -3.56283117e-05   7.20928188e-07
 7225      24968.90464      25556.61986   3.50933389e-03  -3.54862784e-05  -1.45046606e-07
 7226      24968.88046      25556.62028   3.50916963e-03  -3.56409791e-05   7.79488177e-07
 7227      24968.87164      25556.62018   3.50938737e-03  -3.53435593e-05   6.62455003e-07
 7228      24968.78468      25556.62063   3.51002135e-03  -3.46159391e-05   1.98614436e-06
 7229      24968.88814      25556.61994   3.50946234e-03  -3.53249640e-05   9.47919246e-08
 7230      24968.85316      25556.62032   3.50945423e-03  -3.52380011e-05   1.03004476e-06
 7231      24968.92296      25556.61998   3.50891449e-03  -3.58766065e-05   1.26231621e-08
 7232      24968.84887      25556.62053   3.50928084e-03  -3.54014303e-05   1.46891225e-06
 7233      24968.89987      25556.61988   3.50935191e-03  -3.54206568e-05  -6.37258832e-08
 7234      24968.81829      25556.62087   3.50933852e-03  -3.53580087e-05   2.25855172e-06
 7235      24968.83621      25556.62033   3.50970272e-03  -3.50024853e-05   1.14369087e-06
 7236      24968.92580      25556.62008   3.50887487e-03  -3.61509703e-05   8.44053411e-08
 7237      24968.90835      25556.62003   3.50904181e-03  -3.57049017e-05   1.94662348e-07
 7238      24968.91792      25556.62026   3.50869810e-03  -3.62112762e-05   5.04882748e-07
 7239      24968.87241      25556.62068   3.50889895e-03  -3.59962237e-05   1.54750202e-06
 7240      24968.86930      25556.62032   3.50928830e-03  -3.55271307e-05   8.94948994e-07
 7241      24968.80456      25556.62073   3.50971978e-03  -3.50090297e-05   2.04598582e-06
 7242      24968.93864      25556.62049   3.50814064e-03  -3.67075141e-05   8.77924142e-07
 7243      24968.83314      25556.62049   3.50960114e-03  -3.52221875e-05   1.39085799e-06
 7244      24968.83812      25556.62014   3.50995356e-03  -3.48519274e-05   7.32057724e-07
 7245      24968.91324      25556.62054   3.50849292e-03  -3.64396584e-05   1.07043004e-06
 7246      24968.88072      25556.61969   3.50985012e-03  -3.49348958e-05  -3.36681688e-07
 7247      24968.86900      25556.61957   3.51011037e-03  -3.46040286e-05  -4.75526413e-07
 7248      24968.89140      25556.61999   3.50937736e-03  -3.54595155e-05   1.71994992e-07
 7249      24968.94957      25556.61964   3.50894344e-03  -3.58808933e-05  -7.83731848e-07
 7250      24968.85475      25556.62087   3.50883002e-03  -3.58876765e-05   2.06959093e-06
 7251      24968.80154      25556.62063   3.50987728e-03  -3.48558494e-05   1.86577516e-06
 7252      24968.88728      25556.62025   3.50911178e-03  -3.57154873e-05   6.86883976e-07
 7253      24968.83625      25556.62009   3.50999071e-03  -3.47225732e-05   6.69433765e-07
 7254      24968.90651      25556.61994   3.50928206e-03  -3.56458431e-05  -4.69485817e-08
 7255      24968.86553      25556.62063   3.50899676e-03  -3.57932450e-05   1.52696919e-06
 7256      24968.89320      25556.62061   3.50870161e-03  -3.62336431e-05   1.30044821e-06
 7257      24968.86270      25556.62067   3.50902732e-03  -3.58285143e-05   1.59100098e-06
 7258      24968.80966      25556.62051   3.50993810e-03  -3.49162987e-05   1.53888341e-06
 7259      24968.82101      25556.62045   3.50980153e-03  -3.49733572e-05   1.40980129e-06
 7260      24968.82911      25556.62055   3.50956858e-03  -3.51650099e-05   1.58374086e-06
 7261      24968.80604      25556.62071   3.50976583e-03  -3.50456400e-05   1.97320663e-06
 7262      24968.88704      25556.62053   3.50880642e-03  -3.59885455e-05   1.23157871e-06
 7263      24968.84970      25556.62093   3.50899612e-03  -3.60120249e-05   2.10207803e-06
 7264      24968.84976      25556.62048   3.50938372e-03  -3.53985884e-05   1.33087340e-06
 7265      24968.84510      25556.62022   3.50976722e-03  -3.50425031e-05   8.37446445e-07
 7266      24968.89501      25556.62050   3.50878973e-03  -3.61222020e-05   1.08959314e-06
 7267      24968.93267      25556.61968   3.50911001e-03  -3.56499088e-05  -6.11142430e-07
 7268      24968.84787      25556.62056   3.50929111e-03  -3.54321092e-05   1.50455721e-06
 7269      24968.85049      25556.62025   3.50963249e-03  -3.51396937e-05   8.87879739e-07
 7270      24968.90895      25556.61989   3.50924807e-03  -3.55949881e-05  -1.11873470e-07
 7271      24968.88965      25556.61990   3.50958247e-03  -3.53814934e-05  -4.50208576e-08
 7272      24968.85038      25556.62074   3.50910385e-03  -3.57216240e-05   1.80080037e-06
 7273      24968.87569      25556.62016   3.50940682e-03  -3.54298446e-05   5.75506106e-07
 7274      24968.82221      25556.62089   3.50937473e-03  -3.55258082e-05   2.20170582e-06
 7275      24968.85994      25556.62076   3.50894018e-03  -3.58794693e-05   1.79336295e-06
 7276      24968.83012      25556.62025   3.50996342e-03  -3.48721672e-05   9.59815282e-07
 7277      24968.93276      25556.61900   3.50984890e-03  -3.48590797e-05  -1.88063795e-06
 7278      24968.81270      25556.62046   3.50987034e-03  -3.48187743e-05   1.48992728e-06
 7279      24968.90777      25556.62022   3.50882244e-03  -3.59527363e-05   5.41341503e-07
 7280      24968.85413      25556.62066   3.50912074e-03  -3.56764705e-05   1.65251041e-06
 7281      24968.87272      25556.62044   3.50919718e-03  -3.57572884e-05   1.07687756e-06
 7282      24968.81119      25556.62050   3.50984347e-03  -3.48503625e-05   1.57650526e-06
 7283      24968.89727      25556.62036   3.50886834e-03  -3.59447804e-05   8.44194655e-07
 7284      24968.88943      25556.62017   3.50917850e-03  -3.56375843e-05   5.16994475e-07
 7285      24968.92377      25556.62037   3.50845173e-03  -3.63263853e-05   7.50438085e-07
 7286      24968.88799      25556.62018   3.50920218e-03  -3.56472233e-05   5.34526468e-07
 7287      24968.98115      25556.61967   3.50847358e-03  -3.63845610e-05  -8.88524071e-07
 7288      24968.91333      25556.61989   3.50913210e-03  -3.56159629e-05  -9.77408680e-08
 7289      24968.79091      25556.62108   3.50957627e-03  -3.52749764e-05   2.74167604e-06
 7290      24968.79561      25556.62074   3.50990774e-03  -3.49544594e-05   2.06111136e-06
 7291      24968.91622      25556.61937   3.50966774e-03  -3.50500023e-05  -1.09868594e-06
 7292      24968.84684      25556.62081   3.50909354e-03  -3.57671321e-05   1.93991731e-06
 7293      24968.79737      25556.62048   3.51002798e-03  -3.45871236e-05   1.63547733e-06
 7294      24968.91998      25556.62019   3.50865310e-03  -3.60635930e-05   4.45964766e-07
 7295      24968.85297      25556.62035   3.50953117e-03  -3.53705037e-05   1.01096495e-06
 7296      24968.79421      25556.62006   3.51063020e-03  -3.40968339e-05   8.21199602e-07
 7297      24968.89535      25556.61997   3.50934810e-03  -3.54973254e-05   1.12431057e-07
 7298      24968.83544      25556.62014   3.50990565e-03  -3.47432092e-05   7.96250934e-07
 7299      24968.85431      25556.62093   3.50889600e-03  -3.60471874e-05   2.09934775e-06
 7300      24968.80821      25556.62023   3.51017337e-03  -3.44521075e-05   1.12275899e-06
 7301      24968.95264      25556.61963   3.50895327e-03  -3.59503197e-05  -8.43420827e-07
 7302      24968.90371      25556.61963   3.50963133e-03  -3.52209771e-05  -5.95455009e-07
 7303      24968.89552      25556.61997   3.50926576e-03  -3.54185556e-05   1.55069818e-07
 7304      24968.87196      25556.62060   3.50901780e-03  -3.59219818e-05   1.38742989e-06
 7305      24968.88711      25556.62041   3.50898176e-03  -3.58988913e-05   9.79276752e-07
 7306      24968.85127      25556.62050   3.50935564e-03  -3.54539700e-05   1.34695692e-06
 7307      24968.93846      25556.62002   3.50869395e-03  -3.61837670e-05  -2.19985223e-08
 7308      24968.88265      25556.61977   3.50974655e-03  -3.50726858e-05  -1.97605252e-07
 7309      24968.86484      25556.62014   3.50952781e-03  -3.52022904e-05   6.26302907e-07
 7310      24968.77590      25556.62073   3.51010549e-03  -3.45950525e-05   2.20594480e-06
 7311      24968.85290      25556.62136   3.50842065e-03  -3.65008905e-05   2.93405885e-06
 7312      24968.86037      25556.62048   3.50931950e-03  -3.56230300e-05   1.22190732e-06
 7313      24968.89493      25556.61973   3.50957965e-03  -3.51681323e-05  -3.14378154e-07
 7314      24968.78377      25556.62052   3.51020772e-03  -3.44819471e-05   1.76093600e-06
 7315      24968.85984      25556.62067   3.50904074e-03  -3.57697686e-05   1.62512932e-06
 7316      24968.92757      25556.62025   3.50862616e-03  -3.63217876e-05   4.47393702e-07
 7317      24968.78216      25556.62115   3.50961719e-03  -3.52162591e-05   2.91713878e-06
 7318      24968.84239      25556.62094   3.50898707e-03  -3.58356440e-05   2.22233897e-06
 7319      24968.87526      25556.62032   3.50923774e-03  -3.56572934e-05   8.43631716e-07
 7320      24968.87408      25556.62078   3.50873735e-03  -3.61248192e-05   1.74955545e-06
 7321      24968.76536      25556.62111   3.50984609e-03  -3.48837830e-05   2.95981272e-06
 7322      24968.90013      25556.61987   3.50941462e-03  -3.54491859e-05  -1.24743531e-07
 7323      24968.84856      25556.62076   3.50909451e-03  -3.57105053e-05   1.85688261e-06
 7324      24968.88955      25556.61996   3.50943404e-03  -3.53764303e-05   1.19198574e-07
 7325      24968.87677      25556.61971   3.50979527e-03  -3.48255715e-05  -2.24467431e-07
 7326      24968.89393      25556.62014   3.50915242e-03  -3.56542479e-05   4.55012217e-07
 7327      24968.88708      25556.62056   3.50880372e-03  -3.60600174e-05   1.27045510e-06
 7328      24968.86789      25556.62048   3.50920440e-03  -3.57127953e-05   1.18270985e-06
 7329      24968.86898      25556.62032   3.50934148e-03  -3.55600546e-05   8.65393463e-07
 7330      24968.94167      25556.61964   3.50907710e-03  -3.57803104e-05  -7.60437187e-07
 7331      24968.80873      25556.62059   3.50985536e-03  -3.49460158e-05   1.73361152e-06
 7332      24968.81585      25556.62040   3.50990066e-03  -3.48060894e-05   1.36878343e-06
 7333      24968.83425      25556.62065   3.50944855e-03  -3.54018668e-05   1.70768271e-06
 7334      24968.92261      25556.62046   3.50844426e-03  -3.64637669e-05   8.75137616e-07
 7335      24968.91419      25556.62019   3.50882673e-03  -3.60617082e-05   4.15246112e-07
 7336      24968.86944      25556.62050   3.50905607e-03  -3.56845037e-05   1.28228814e-06
 7337      24968.88123      25556.61981   3.50961455e-03  -3.50056055e-05  -4.90974112e-08
 7338      24968.83862      25556.62046   3.50953486e-03  -3.52406254e-05   1.33319182e-06
 7339      24968.86489      25556.62034   3.50930644e-03  -3.54720835e-05   9.70762568e-07
 7340      24968.87618      25556.61998   3.50958050e-03  -3.52020852e-05   2.40694513e-07
 7341      24968.89188      25556.61980   3.50961247e-03  -3.52515622e-05  -2.13841632e-07
 7342      24968.91520      25556.62036   3.50862510e-03  -3.62311114e-05   7.52113704e-07
 7343      24968.82987      25556.62126   3.50886701e-03  -3.60637054e-05   2.85952310e-06
 7344      24968.86169      25556.62106   3.50857767e-03  -3.62462676e-05   2.35133349e-06
 7345      24968.83947      25556.62032   3.50967673e-03  -3.50300507e-05   1.09461124e-06
 7346      24968.88870      25556.61961   3.50980245e-03  -3.49431824e-05  -5.09973125e-07
 7347      24968.75699      25556.62143   3.50956160e-03  -3.51042945e-05   3.64668133e-06
 7348      24968.88611      25556.62047   3.50893705e-03  -3.59389814e-05   1.08441451e-06
 7349      24968.84454      25556.62070   3.50927185e-03  -3.56280030e-05   1.72814760e-06
 7350      24968.89218      25556.61957   3.50980956e-03  -3.49470450e-05  -6.17087070e-07
 7351      24968.99031      25556.61918   3.50889724e-03  -3.59463112e-05  -1.88603021e-06
 7352      24968.89213      25556.62022   3.50912461e-03  -3.57824789e-05   5.62296825e-07
 7353      24968.88043      25556.62009   3.50934662e-03  -3.53460321e-05   4.61992003e-07
 7354      24968.83251      25556.62102   3.50904398e-03  -3.57911850e-05   2.41958726e-06
 7355      24968.91603      25556.61981   3.50927475e-03  -3.56253589e-05  -3.27652058e-07
 7356      24968.86782      25556.62056   3.50906704e-03  -3.57701213e-05   1.37443607e-06
 7357      24968.95673      25556.61987   3.50855233e-03  -3.62338548e-05  -3.65248714e-07
 7358      24968.89280      25556.62093   3.50828920e-03  -3.65666523e-05   1.95405250e-06
 7359      24968.82324      25556.62087   3.50929736e-03  -3.54487287e-05   2.21494899e-06
 7360      24968.90097      25556.61966   3.50953328e-03  -3.51406948e-05  -4.54222778e-07
 7361      24968.87628      25556.62017   3.50938424e-03  -3.54732506e-05   5.77773814e-07
 7362      24968.88944      25556.62056   3.50869872e-03  -3.60403174e-05   1.30946747e-06
 7363      24968.80397      25556.62081   3.50960791e-03  -3.50842664e-05   2.21772702e-06
 7364      24968.84379      25556.62069   3.50926038e-03  -3.55788385e-05   1.73671141e-06
 7365      24968.91619      25556.62006   3.50896208e-03  -3.59028032e-05   1.67590544e-07
 7366      24968.88341      25556.62059   3.50886703e-03  -3.60696968e-05   1.30408036e-06
 7367      24968.85607      25556.62067   3.50912633e-03  -3.57426650e-05   1.62120054e-06
 7368      24968.89999      25556.62001   3.50922739e-03  -3.55967332e-05   1.74167695e-07
 7369      24968.97783      25556.62032   3.50783061e-03  -3.71080423e-05   3.25917537e-07
 7370      24968.86094      25556.62069   3.50902784e-03  -3.58335558e-05   1.64367689e-06
 7371      24968.86917      25556.62021   3.50943316e-03  -3.54007747e-05   6.87353033e-07
 7372      24968.91704      25556.62027   3.50863376e-03  -3.61447525e-05   5.80380869e-07
 7373      24968.86899      25556.62110   3.50854129e-03  -3.64979092e-05   2.32920271e-06
 7374      24968.75487      25556.62141   3.50956974e-03  -3.50231724e-05   3.65326321e-06
 7375      24968.74025      25556.62112   3.51013977e-03  -3.45076624e-05   3.14875971e-06
 7376      24968.88261      25556.62006   3.50942547e-03  -3.54077995e-05   3.46243382e-07
 7377      24968.89075      25556.62026   3.50906878e-03  -3.57792960e-05   6.62960609e-07
 7378      24968.83999      25556.62091   3.50903653e-03  -3.57575531e-05   2.19258480e-06
 7379      24968.88932      25556.62053   3.50876460e-03  -3.60252883e-05   1.22771063e-06
 7380      24968.89613      25556.62015   3.50908763e-03  -3.57026859e-05   4.61719226e-07
 7381      24968.88841      25556.62024   3.50913934e-03  -3.57465968e-05   6.33035964e-07
 7382      24968.84337      25556.62049   3.50946501e-03  -3.53186521e-05   1.38372289e-06
 7383      24968.80937      25556.62143   3.50889096e-03  -3.59121774e-05   3.33420368e-06
 7384      24968.80586      25556.62022   3.51030815e-03  -3.44640063e-05   1.04668946e-06
 7385      24968.79992      25556.62092   3.50958612e-03  -3.51916866e-05   2.42252757e-06
 7386      24968.88412      25556.62017   3.50925991e-03  -3.55742670e-05   5.45081545e-07
 7387      24968.99441      25556.61963   3.50837163e-03  -3.65501405e-05  -1.06470965e-06
 7388      24968.86767      25556.62072   3.50889387e-03  -3.59520290e-05   1.66454619e-06
 7389      24968.81498      25556.62057   3.50965433e-03  -3.49739233e-05   1.71659579e-06
 7390      24968.88664      25556.62062   3.50880161e-03  -3.61736590e-05   1.34554123e-06
 7391      24968.83856      25556.62045   3.50956481e-03  -3.52397873e-05   1.30340168e-06
 7392      24968.86446      25556.61980   3.50990565e-03  -3.47817060e-05  -1.40841524e-08
 7393      24968.80440      25556.62110   3.50933953e-03  -3.55082394e-05   2.70196059e-06
 7394      24968.79918      25556.62104   3.50948648e-03  -3.53335584e-05   2.63232489e-06
 7395      24968.84562      25556.62074   3.50923642e-03  -3.57013329e-05   1.78022652e-06
 7396      24968.84645      25556.62040   3.50944676e-03  -3.52484392e-05   1.22034726e-06
 7397      24968.90938      25556.61974   3.50937778e-03  -3.54044223e-05  -3.73372590e-07
 7398      24968.88991      25556.62070   3.50862038e-03  -3.62718465e-05   1.50521164e-06
 7399      24968.81983      25556.62102   3.50923748e-03  -3.56191210e-05   2.47394826e-06
 7400      24968.84619      25556.62031   3.50959180e-03  -3.51441880e-05   1.02913671e-06
 7401      24968.81766      25556.62048   3.50981911e-03  -3.49557294e-05   1.47433672e-06
 7402      24968.86935      25556.62069   3.50888859e-03  -3.59290169e-05   1.60891888e-06
 7403      24968.89863      25556.62003   3.50921825e-03  -3.55877530e-05   2.15470562e-07
 7404      24968.77544      25556.62113   3.50964618e-03  -3.50313859e-05   2.97626487e-06
 7405      24968.81903      25556.62128   3.50893715e-03  -3.58845293e-05   2.99259865e-06
 7406      24968.90349      25556.61991   3.50923982e-03  -3.54870196e-05  -6.51203891e-09
 7407      24968.91465      25556.62028   3.50863521e-03  -3.61225016e-05   6.30516207e-07
 7408      24968.87839      25556.62023   3.50928530e-03  -3.55629169e-05   6.67942631e-07
 7409      24968.83947      25556.62057   3.50943817e-03  -3.53675954e-05   1.54799047e-06
 7410      24968.82093      25556.62050   3.50977109e-03  -3.50559938e-05   1.47001474e-06
 7411      24968.89931      25556.61994   3.50930490e-03  -3.54995441e-05   4.95733448e-08
 7412      24968.85362      25556.62012   3.50973379e-03  -3.50190966e-05   6.24071890e-07
 7413      24968.86543      25556.62078   3.50885064e-03  -3.59913559e-05   1.79862589e-06
 7414      24968.82143      25556.62074   3.50949697e-03  -3.53049367e-05   1.96478216e-06
 7415      24968.93513      25556.61969   3.50913258e-03  -3.57578860e-05  -6.44773265e-07
 7416      24968.80312      25556.62111   3.50936011e-03  -3.54969899e-05   2.71921349e-06
 7417      24968.85411      25556.62028   3.50950348e-03  -3.52018361e-05   9.60486747e-07
 7418      24968.84725      25556.62072   3.50911544e-03  -3.56045557e-05   1.81362409e-06
 7419      24968.86181      25556.62032   3.50937614e-03  -3.54040601e-05   9.50425371e-07
 7420      24968.89352      25556.62068   3.50863305e-03  -3.63322438e-05   1.42136978e-06
 7421      24968.87714      25556.62040   3.50907673e-03  -3.56986276e-05   1.04583249e-06
 7422      24968.91860      25556.61960   3.50938668e-03  -3.53643561e-05  -6.73641418e-07
 7423      24968.84842      25556.62062   3.50932434e-03  -3.55932454e-05   1.54718630e-06
 7424      24968.86517      25556.61996   3.50974897e-03  -3.50172757e-05   2.65708167e-07
 7425      24968.83316      25556.62023   3.50987136e-03  -3.48520802e-05   9.62040280e-07
 7426      24968.83583      25556.62070   3.50935516e-03  -3.54700778e-05   1.80335917e-06
 7427      24968.92326      25556.62028   3.50865780e-03  -3.62831251e-05   5.12530029e-07
 7428      24968.96246      25556.61981   3.50854830e-03  -3.62536489e-05  -5.09867975e-07
 7429      24968.86693      25556.62020   3.50952080e-03  -3.53987987e-05   6.52472178e-07
 7430      24968.88036      25556.62000   3.50955945e-03  -3.53316136e-05   2.16650811e-07
 7431      24968.86854      25556.62035   3.50929610e-03  -3.55850488e-05   9.30200420e-07
 7432      24968.93273      25556.61981   3.50899420e-03  -3.58419336e-05  -3.76917175e-07
 7433      24968.91262      25556.61987   3.50920135e-03  -3.56029303e-05  -1.61663284e-07
 7434      24968.93522      25556.62010   3.50869722e-03  -3.62909720e-05   8.37756574e-08
 7435      24968.83331      25556.62057   3.50949796e-03  -3.52476254e-05   1.58884139e-06
 7436      24968.85668      25556.62042   3.50933855e-03  -3.54840891e-05   1.15185832e-06
 7437      24968.89715      25556.62029   3.50896939e-03  -3.59497412e-05   6.64066094e-07
 7438      24968.87218      25556.62050   3.50909363e-03  -3.57830371e-05   1.22346516e-06
 7439      24968.81445      25556.62065   3.50962476e-03  -3.50297623e-05   1.87035730e-06
 7440      24968.91446      25556.62022   3.50880059e-03  -3.61006945e-05   4.47512278e-07
 7441      24968.90890      25556.61982   3.50935916e-03  -3.55330854e-05  -2.67427756e-07
 7442      24968.87199      25556.62009   3.50946938e-03  -3.52275192e-05   5.04362393e-07
 7443      24968.85381      25556.62037   3.50950261e-03  -3.54094741e-05   1.02997090e-06
 7444      24968.90312      25556.61989   3.50929148e-03  -3.54808779e-05  -5.57775056e-08
 7445      24968.86759      25556.62017   3.50948174e-03  -3.52920637e-05   6.49143474e-07
 7446      24968.88458      25556.61979   3.50971850e-03  -3.51302141e-05  -1.89279100e-07
 7447      24968.90748      25556.62061   3.50849713e-03  -3.64435620e-05   1.23187743e-06
 7448      24968.85245      25556.62037   3.50949319e-03  -3.53735600e-05   1.06744723e-06
 7449      24968.92275      25556.61972   3.50930427e-03  -3.56304526e-05  -5.49107121e-07
 7450      24968.86076      25556.62014   3.50967274e-03  -3.52069917e-05   5.87398623e-07
 7451      24968.84643      25556.62053   3.50938794e-03  -3.54139961e-05   1.42885586e-06
 7452      24968.91682      25556.62014   3.50883142e-03  -3.60083427e-05   3.09959846e-07
 7453      24968.79550      25556.62120   3.50939398e-03  -3.54777807e-05   2.93418270e-06
 7454      24968.91736      25556.62032   3.50875082e-03  -3.62850876e-05   5.82387178e-07
 7455      24968.80876      25556.62096   3.50937505e-03  -3.53351700e-05   2.47959146e-06
 7456      24968.89279      25556.61979   3.50960202e-03  -3.52431233e-05  -2.33209688e-07
 7457      24968.95286      25556.61989   3.50861779e-03  -3.62105876e-05  -3.36471591e-07
 7458      24968.76585      25556.62064   3.51029651e-03  -3.43569498e-05   2.09221281e-06
 7459      24968.87927      25556.62032   3.50915900e-03  -3.57038721e-05   8.39981684e-07
 7460      24968.87530      25556.62018   3.50934942e-03  -3.54167343e-05   6.42391997e-07
 7461      24968.92842      25556.61990   3.50895172e-03  -3.58859042e-05  -1.87883970e-07
 7462      24968.89259      25556.62044   3.50882333e-03  -3.59705740e-05   1.03746165e-06
 7463      24968.90657      25556.62004   3.50916109e-03  -3.57698165e-05   1.50588636e-07
 7464      24968.88554      25556.62073   3.50852353e-03  -3.61513706e-05   1.66915093e-06
 7465      24968.88819      25556.61970   3.50972148e-03  -3.50457135e-05  -3.46930613e-07
 7466      24968.92790      25556.61919   3.50965472e-03  -3.49696747e-05  -1.47648859e-06
 7467      24968.81986      25556.62046   3.50984088e-03  -3.49922857e-05   1.40676280e-06
 7468      24968.89708      25556.61993   3.50934239e-03  -3.54458316e-05   3.73398643e-08
 7469      24968.84187      25556.62085   3.50910654e-03  -3.57341369e-05   2.04750715e-06
 7470      24968.82768      25556.61989   3.51031361e-03  -3.43585625e-05   3.54582475e-07
 7471      24968.87609      25556.62016   3.50940583e-03  -3.54289536e-05   5.63929704e-07
 7472      24968.86535      25556.62040   3.50922931e-03  -3.55576398e-05   1.07569388e-06
 7473      24968.83210      25556.62066   3.50945529e-03  -3.53665046e-05   1.74168980e-06
 7474      24968.91362      25556.61973   3.50938552e-03  -3.54839623e-05  -4.58831814e-07
 7475      24968.81009      25556.62082   3.50950940e-03  -3.51707234e-05   2.20245517e-06
 7476      24968.86223      25556.62010   3.50958733e-03  -3.50957623e-05   5.75067986e-07
 7477      24968.84978      25556.62078   3.50914043e-03  -3.58189058e-05   1.83233495e-06
 7478      24968.86941      25556.62012   3.50952528e-03  -3.52622880e-05   5.34176937e-07
 7479      24968.84619      25556.62023   3.50967541e-03  -3.50149329e-05   8.95299514e-07
 7480      24968.88590      25556.61982   3.50962456e-03  -3.51483669e-05  -1.13657835e-07
 7481      24968.88782      25556.62015   3.50924381e-03  -3.56073093e-05   4.75828558e-07
 7482      24968.90889      25556.62081   3.50824967e-03  -3.66985531e-05   1.60835153e-06
 7483      24968.84264      25556.62065   3.50930153e-03  -3.55014520e-05   1.68495340e-06
 7484      24968.85117      25556.62128   3.50845303e-03  -3.63319500e-05   2.85406302e-06
 7485      24968.89011      25556.61984   3.50951954e-03  -3.52234646e-05  -7.84983575e-08
 7486      24968.86388      25556.62128   3.50838333e-03  -3.66039851e-05   2.71923704e-06
 7487      24968.85936      25556.62057   3.50919970e-03  -3.56754427e-05   1.41833970e-06
 7488      24968.89417      25556.62007   3.50919456e-03  -3.55410493e-05   3.36700716e-07
 7489      24968.83077      25556.62060   3.50956794e-03  -3.53011285e-05   1.62056677e-06
 7490      24968.92114      25556.62029   3.50865258e-03  -3.62541359e-05   5.63010611e-07
 7491      24968.85953      25556.62110   3.50865746e-03  -3.63340120e-05   2.37959525e-06
 7492      24968.79644      25556.62151   3.50903219e-03  -3.58713576e-05   3.51829184e-06
 7493      24968.90021      25556.62014   3.50908139e-03  -3.57872545e-05   3.93705245e-07
 7494      24968.86676      25556.62062   3.50896217e-03  -3.57857636e-05   1.52560786e-06
 7495      24968.77615      25556.62097   3.50986102e-03  -3.49023328e-05   2.63747649e-06
 7496      24968.82591      25556.62113   3.50896232e-03  -3.57744694e-05   2.70093649e-06
 7497      24968.89482      25556.61962   3.50968385e-03  -3.50266525e-05  -5.07729751e-07
 7498      24968.88492      25556.62036   3.50909671e-03  -3.58225450e-05   8.74738902e-07
 7499      24968.88793      25556.62056   3.50879886e-03  -3.60789127e-05   1.26210049e-06
 7500      24968.85392      25556.62071   3.50907782e-03  -3.57309920e-05   1.73311818e-06
 7501      24968.91825      25556.61978   3.50921370e-03  -3.55836871e-05  -3.45667784e-07
 7502      24968.81073      25556.62062   3.50983409e-03  -3.50350554e-05   1.75153613e-06
