polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing wind fit coefficients from Gaussians with means and standard deviations from Table 1 (polynomial profiles).
index         r_pol_km          r_eq_km
  215   24268.21567706   24761.53013162
  216   24312.65438942   24760.86462727
  217   24317.02961308   24760.75254503
  218   24229.47072481   24764.19128651
  219   24278.78507102   24761.95475255
  220   24320.66396105   24760.88729764
  221   24265.47170521   24762.04838830
  222   24319.81542393   24761.17471566
  223   24294.97434569   24761.51864634
  224   24292.87858419   24761.15398877
  225   24234.28618640   24763.41081423
  226   24321.36512724   24760.78555153
  227   24361.89531206   24759.14907819
  228   24276.99793614   24762.25927264
  229   24278.81813518   24762.77422187
  230   24309.35565232   24760.87247026
  231   24289.95121387   24761.43424193
  232   24292.91635430   24761.88876394
  233   24307.59931871   24762.52323303
  234   24333.14928955   24760.47003206
  235   24277.32378059   24762.25926655
  236   24259.77160451   24762.83300008
  237   24336.80140507   24758.24793059
  238   24312.97563038   24760.87744124
  239   24326.21143994   24760.75693779
  240   24275.40774646   24762.10140307
  241   24286.88933975   24761.07275236
  242   24304.38380099   24760.55794824
  243   24274.75366556   24763.51545753
  244   24279.36020359   24762.57526072
  245   24291.49162292   24761.44949322
  246   24225.29400049   24765.21853126
  247   24307.60090932   24760.53512395
  248   24285.17132638   24762.14117546
  249   24284.53641190   24762.12646296
