polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the h-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  513   24313.39788407   24771.11481922
  514   24312.64019387   24770.31995881
  515   24313.23387904   24770.94276818
  516   24318.16071907   24776.11140555
  517   24303.58567215   24760.82158339
  518   24323.85993753   24782.09055733
  519   24315.84670663   24773.68380409
  520   24312.17285132   24769.82969187
  521   24313.35474768   24771.06956656
  522   24309.62546295   24767.15737647
  523   24309.36987634   24766.88925830
  524   24315.73627497   24773.56795264
  525   24310.79302213   24768.38218808
  526   24313.23464960   24770.94357654
  527   24311.26924808   24768.88176920
  528   24302.30086271   24759.47384275
  529   24303.20383752   24760.42104483
  530   24319.91233490   24777.94903076
  531   24314.47878995   24772.24875893
  532   24309.47641694   24767.00102259
  533   24321.51982258   24779.63547118
  534   24315.78308594   24773.61706099
  535   24317.40312300   24775.31661653
  536   24310.48012518   24768.05394690
  537   24312.52323680   24770.19726453
  538   24306.42733443   24763.80247743
  539   24309.13485352   24766.64271261
  540   24317.84754724   24775.78285853
  541   24308.50803768   24765.98516683
  542   24314.61145157   24772.38793010
  543   24309.66963271   24767.20371195
  544   24312.31918384   24769.98320221
  545   24306.81587449   24764.21005939
  546   24312.70927505   24770.39242874
  547   24312.60329592   24770.28125085
  548   24307.16953482   24764.58105319
  549   24314.30891176   24772.07054520
  550   24315.05887915   24772.85731342
  551   24313.35719534   24771.07213430
  552   24317.71127056   24775.63989157
  553   24313.26948127   24770.98011702
  554   24311.67445833   24769.30685321
  555   24314.40164481   24772.16782843
  556   24308.15177556   24765.61144011
  557   24315.80228136   24773.63719849
  558   24317.78287285   24775.71500904
  559   24323.63265156   24781.85210285
  560   24311.61359830   24769.24300818
  561   24305.76372097   24763.10634371
  562   24310.58071269   24768.15946707
  563   24323.83862857   24782.06820126
  564   24304.17929768   24761.44428950
  565   24308.80642466   24766.29818199
  566   24322.02589958   24780.16640852
  567   24310.97913174   24768.57742471
  568   24316.74279322   24774.62387249
  569   24318.53399954   24776.50301322
  570   24307.08938900   24764.49697920
  571   24307.61931218   24765.05287623
  572   24316.46370846   24774.33108902
  573   24311.79579915   24769.43414550
  574   24314.89064661   24772.68082535
  575   24313.90662376   24771.64851873
  576   24326.24542758   24784.59329063
  577   24313.37265029   24771.08834746
  578   24316.97658391   24774.86913911
  579   24312.83449910   24770.52379570
  580   24319.07441368   24777.06996230
  581   24312.23918210   24769.89927625
  582   24318.79372598   24776.77549223
  583   24311.81785351   24769.45728158
  584   24314.44068814   24772.20878752
  585   24318.65197198   24776.62677804
  586   24309.62624116   24767.15819285
  587   24311.28052915   24768.89360354
  588   24317.20977168   24775.11377364
  589   24317.64441872   24775.56975781
  590   24318.67053766   24776.64625530
  591   24314.86216090   24772.65094181
  592   24310.60614353   24768.18614500
  593   24307.83146967   24765.27543308
  594   24309.83052542   24767.37249364
  595   24313.03920285   24770.73854154
  596   24312.38091814   24770.04796471
  597   24312.25057016   24769.91122291
  598   24311.00705559   24768.60671800
  599   24312.33567821   24770.00050566
  600   24323.93413085   24782.16839649
  601   24310.01711923   24767.56823686
  602   24324.12426115   24782.36786994
  603   24298.27776062   24755.25376603
  604   24312.53914238   24770.21395033
  605   24315.87069969   24773.70897471
  606   24310.41002375   24767.98040786
  607   24315.80280656   24773.63774947
  608   24314.17861359   24771.93385375
  609   24303.61632690   24760.85373979
  610   24307.27688955   24764.69366973
  611   24319.88151138   24777.91669351
  612   24314.32245296   24772.08475083
  613   24305.40033404   24762.72515047
  614   24316.87903472   24774.76680155
  615   24313.87062055   24771.61074907
  616   24316.14969308   24774.00166107
  617   24306.16345799   24763.52566937
  618   24306.23844235   24763.60432839
  619   24314.74798830   24772.53116666
  620   24309.67272208   24767.20695281
  621   24310.48724547   24768.06141636
  622   24310.41102006   24767.98145302
  623   24309.58724582   24767.11728551
  624   24312.17706380   24769.83411097
