polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models in this file assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the gravity moments j2,j4 from Gaussians with means and standard deviations from Jacobson 2009.
index         r_pol_km          r_eq_km
  360   24286.00179851   24761.78951712
  361   24286.17269099   24761.86908576
  362   24286.05002831   24761.95548218
  363   24285.76420800   24761.89118911
  364   24286.05343572   24761.98520248
  365   24286.33953697   24761.88006429
  366   24286.23221588   24761.65614990
  367   24286.15307779   24761.93677592
  368   24285.86238539   24762.05168225
  369   24286.08704610   24761.69379318
  370   24285.83187877   24761.97456032
  371   24285.76610138   24761.83209473
  372   24286.04853858   24761.77610764
  373   24286.28564399   24761.75284991
  374   24286.18323333   24761.79527221
  375   24285.89089677   24761.93473257
  376   24286.19900185   24761.86586020
  377   24286.21022300   24761.90168988
  378   24286.02608165   24761.85063497
  379   24285.99352771   24761.74805159
  380   24286.08945689   24761.90945511
  381   24285.68759443   24761.71674178
  382   24285.89822430   24761.86032196
  383   24286.04302910   24761.79938766
  384   24286.02212790   24761.99237830
  385   24286.00532533   24761.97868022
  386   24286.05131120   24761.72206033
  387   24285.99065276   24761.67674668
  388   24286.07602879   24761.69624027
  389   24285.81869069   24761.88644436
  390   24286.14782239   24761.91922828
  391   24286.08040813   24761.84643098
  392   24286.30054593   24761.69481755
  393   24286.22687568   24761.73768378
  394   24286.05453010   24761.99648454
  395   24285.83165713   24761.86358299
  396   24286.02200136   24761.79398333
  397   24286.17265183   24761.84461991
  398   24285.80294319   24761.83318498
  399   24285.96980708   24761.99530735
  400   24285.99255094   24761.83994118
  401   24286.03939740   24762.04463847
  402   24286.37876090   24761.81520857
  403   24285.97768715   24761.82273119
  404   24286.12192518   24761.74335652
  405   24285.83314440   24761.75635601
  406   24285.97920849   24762.02661319
  407   24286.06852876   24761.80202196
  408   24286.11097221   24761.71210560
  409   24286.35671065   24761.80782142
  410   24286.31431920   24761.86344073
  411   24286.15623645   24761.80851022
  412   24285.96532873   24761.73127403
  413   24286.17835151   24761.76448217
  414   24286.23446728   24761.91835540
  415   24286.18066591   24761.91848321
  416   24286.01024065   24761.88393854
  417   24285.98295523   24761.85153041
  418   24285.99079745   24761.91528066
  419   24285.98017573   24761.78884303
  420   24286.15271319   24761.80152885
  421   24286.14668401   24761.95973847
  422   24285.95561713   24761.86751259
  423   24285.66469608   24761.84059198
  424   24286.00103837   24761.74990017
  425   24286.08451262   24761.69593911
  426   24285.86216513   24761.80907825
  427   24286.11236533   24761.71154939
  428   24285.80953005   24761.93719289
  429   24285.91843967   24761.74328665
  430   24286.09706727   24761.88155089
  431   24285.88921652   24761.94539085
  432   24286.10958269   24761.85807839
  433   24285.96751866   24762.07305259
  434   24285.90018205   24761.72137302
  435   24285.93909434   24761.80035068
  436   24285.86489636   24761.83302815
  437   24285.74975781   24761.88802263
  438   24286.24260284   24761.68173912
  439   24286.08963188   24761.74996990
  440   24285.78772120   24761.79395955
  441   24285.92092580   24761.93257055
  442   24286.21615650   24761.91258843
  443   24285.81501352   24761.79994761
  444   24286.17895497   24761.98901959
  445   24286.10272226   24761.82445651
  446   24285.92651891   24761.81489073
  447   24285.93682912   24761.87228211
  448   24286.18792384   24761.83861072
  449   24286.03167342   24761.84829657
  450   24286.00697804   24761.84631892
  451   24286.05291831   24761.78356198
  452   24286.06202670   24761.76293427
  453   24286.28575135   24761.79688089
  454   24285.93507707   24761.89934973
  455   24285.99290805   24761.71184776
  456   24285.82952532   24761.90941800
  457   24285.77394548   24761.95556383
  458   24286.00278536   24761.94809473
  459   24286.19690543   24761.82108577
  460   24286.00474578   24761.76088487
  461   24286.02127383   24761.82540622
  462   24286.15508933   24761.82254510
  463   24286.04678813   24761.86136685
  464   24286.07715721   24761.65603168
  465   24285.99362766   24761.75733440
  466   24285.80223189   24761.75540526
  467   24285.97223429   24761.75866473
  468   24285.91669397   24761.90631765
  469   24286.10741915   24761.57035693
  470   24285.88109402   24761.76692904
  471   24285.77537057   24762.08647440
  472   24286.00203837   24761.64234159
  473   24285.99514766   24761.80945099
  474   24285.85607861   24761.89587227
  475   24285.78737672   24761.91604348
  476   24286.21637465   24761.90649723
  477   24285.86885670   24761.67646197
  478   24285.93590519   24761.83538452
  479   24285.92683668   24761.90312354
  480   24286.09039991   24761.69686432
  481   24286.16759526   24761.91397246
  482   24286.04792369   24761.74652112
  483   24286.05886083   24761.96350866
  484   24286.13814681   24761.92995010
  485   24286.18916678   24761.79025990
  486   24285.87023549   24761.87585958
  487   24286.01230726   24761.78726957
  488   24286.05041735   24761.85845574
  489   24286.34994103   24761.87144246
  490   24286.21352151   24761.80350968
  491   24286.20198268   24761.94967460
  492   24285.97261965   24761.82557363
  493   24285.76582315   24761.88490776
  494   24285.84475206   24761.93763907
  495   24286.21283591   24761.66241942
  496   24286.31964960   24761.72234606
  497   24286.13971608   24761.87999655
  498   24285.98534944   24761.71780044
  499   24286.14861808   24761.68218933
  500   24285.97339315   24761.99908083
  501   24286.16044234   24761.73183823
  502   24285.99141951   24761.86961234
  503   24285.79135818   24761.94432544
  504   24286.00792725   24761.55226608
  505   24285.90263309   24761.91829067
  506   24285.87824750   24761.79620850
  507   24286.17360246   24761.75976294
  508   24286.18156257   24761.96329120
  509   24286.05697363   24761.95061863
  510   24285.88461020   24761.76795105
  511   24285.78427670   24761.99709668
