detailed model output for Saturns's 100-mbar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this is the isobaric shape model at 100 mbar assuming the zonal wind profile from García-Melendo et al. (2011, Icarus 215).
see saturn_model_reference_geoid.txt for the accompanying reference geoid rotating rigidly with period 10h35m.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.66327          0.72517         41.54938         47.53093          0.10440          0.00017        57414.270
        -0.66122          0.72245         41.39333         47.37362          0.10438          0.00017        57430.656
        -0.65918          0.71973         41.23764         47.21524          0.10433          0.00017        57447.002
        -0.65714          0.71702         41.08233         47.05732          0.10428          0.00017        57463.306
        -0.65510          0.71432         40.92739         46.89805          0.10421          0.00017        57479.568
        -0.65306          0.71162         40.77280         46.73854          0.10412          0.00017        57495.782
        -0.65102          0.70893         40.61858         46.57957          0.10404          0.00017        57511.950
        -0.64898          0.70624         40.46471         46.42019          0.10394          0.00017        57528.073
        -0.64694          0.70356         40.31119         46.25761          0.10378          0.00017        57544.143
        -0.64490          0.70089         40.15803         46.09150          0.10356          0.00017        57560.151
        -0.64286          0.69822         40.00520         45.93041          0.10341          0.00017        57576.098
        -0.64082          0.69556         39.85272         45.77103          0.10329          0.00017        57591.993
        -0.63878          0.69291         39.70057         45.61265          0.10319          0.00017        57607.840
        -0.63673          0.69026         39.54876         45.45515          0.10309          0.00017        57623.640
        -0.63469          0.68761         39.39728         45.29759          0.10298          0.00017        57639.395
        -0.63265          0.68497         39.24613         45.13561          0.10279          0.00017        57655.097
        -0.63061          0.68234         39.09531         44.97729          0.10266          0.00017        57670.745
        -0.62857          0.67972         38.94480         44.81873          0.10252          0.00016        57686.344
        -0.62653          0.67709         38.79462         44.66219          0.10241          0.00016        57701.892
        -0.62449          0.67448         38.64475         44.50665          0.10231          0.00016        57717.398
        -0.62245          0.67187         38.49519         44.34953          0.10218          0.00016        57732.859
        -0.62041          0.66926         38.34595         44.18992          0.10200          0.00016        57748.267
        -0.61837          0.66666         38.19701         44.03279          0.10185          0.00016        57763.622
        -0.61633          0.66407         38.04837         43.87652          0.10172          0.00016        57778.930
        -0.61429          0.66148         37.90004         43.72066          0.10159          0.00016        57794.190
        -0.61224          0.65890         37.75200         43.56524          0.10146          0.00016        57809.405
        -0.61020          0.65632         37.60426         43.41054          0.10134          0.00016        57824.574
        -0.60816          0.65374         37.45681         43.25680          0.10123          0.00016        57839.699
        -0.60612          0.65118         37.30966         43.10339          0.10112          0.00016        57854.783
        -0.60408          0.64861         37.16279         42.95033          0.10101          0.00016        57869.824
        -0.60204          0.64605         37.01620         42.79748          0.10090          0.00016        57884.824
        -0.60000          0.64350         36.86990         42.64487          0.10079          0.00016        57899.783
        -0.59796          0.64095         36.72387         42.49298          0.10069          0.00016        57914.701
        -0.59592          0.63841         36.57813         42.34161          0.10059          0.00016        57929.580
        -0.59388          0.63587         36.43266         42.19052          0.10049          0.00016        57944.419
        -0.59184          0.63334         36.28746         42.03966          0.10039          0.00016        57959.221
        -0.58980          0.63081         36.14253         41.88897          0.10029          0.00016        57973.983
        -0.58776          0.62828         35.99786         41.73839          0.10019          0.00016        57988.708
        -0.58571          0.62576         35.85347         41.58794          0.10009          0.00016        58003.393
        -0.58367          0.62325         35.70933         41.43764          0.09998          0.00016        58018.040
        -0.58163          0.62073         35.56546         41.28748          0.09987          0.00016        58032.648
        -0.57959          0.61823         35.42184         41.13745          0.09976          0.00016        58047.218
        -0.57755          0.61573         35.27848         40.98760          0.09964          0.00016        58061.748
