detailed model output for Saturn's 100-mbar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model is the reference geoid assumed to be rigidly rotating with period 10h35m.
see saturn_model.txt for the corresponding shape model including the effect of the latitudinally varying atmospheric rotation.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.53673          0.56656         32.46163         38.12247          0.09880          0.00016        58341.906
        -0.53469          0.56415         32.32315         37.97595          0.09866          0.00016        58355.875
        -0.53265          0.56173         32.18489         37.82950          0.09852          0.00016        58369.805
        -0.53061          0.55932         32.04683         37.68311          0.09837          0.00016        58383.698
        -0.52857          0.55692         31.90898         37.53680          0.09822          0.00016        58397.551
        -0.52653          0.55451         31.77134         37.39054          0.09807          0.00016        58411.367
        -0.52449          0.55212         31.63390         37.24436          0.09792          0.00016        58425.143
        -0.52245          0.54972         31.49667         37.09823          0.09777          0.00016        58438.881
        -0.52041          0.54733         31.35963         36.95216          0.09761          0.00016        58452.580
        -0.51837          0.54494         31.22280         36.80616          0.09745          0.00016        58466.239
        -0.51633          0.54256         31.08616         36.66021          0.09729          0.00016        58479.859
        -0.51429          0.54017         30.94972         36.51432          0.09712          0.00016        58493.440
        -0.51224          0.53780         30.81348         36.36849          0.09695          0.00016        58506.982
        -0.51020          0.53542         30.67742         36.22271          0.09678          0.00016        58520.483
        -0.50816          0.53305         30.54156         36.07699          0.09661          0.00016        58533.945
        -0.50612          0.53068         30.40589         35.93132          0.09644          0.00016        58547.367
        -0.50408          0.52832         30.27041         35.78570          0.09626          0.00016        58560.749
        -0.50204          0.52596         30.13511         35.64014          0.09608          0.00016        58574.090
        -0.50000          0.52360         30.00000         35.49462          0.09590          0.00016        58587.391
        -0.49796          0.52124         29.86507         35.34915          0.09572          0.00016        58600.652
        -0.49592          0.51889         29.73033         35.20373          0.09553          0.00016        58613.872
        -0.49388          0.51654         29.59576         35.05835          0.09534          0.00016        58627.051
        -0.49184          0.51420         29.46138         34.91302          0.09515          0.00016        58640.189
        -0.48980          0.51186         29.32717         34.76773          0.09496          0.00016        58653.286
        -0.48776          0.50952         29.19314         34.62249          0.09476          0.00016        58666.342
        -0.48571          0.50718         29.05928         34.47729          0.09456          0.00016        58679.356
        -0.48367          0.50485         28.92560         34.33213          0.09436          0.00016        58692.329
        -0.48163          0.50252         28.79209         34.18701          0.09416          0.00016        58705.261
        -0.47959          0.50019         28.65875         34.04193          0.09395          0.00016        58718.150
        -0.47755          0.49787         28.52558         33.89688          0.09375          0.00016        58730.998
        -0.47551          0.49554         28.39257         33.75188          0.09354          0.00016        58743.803
        -0.47347          0.49323         28.25974         33.60691          0.09333          0.00016        58756.567
        -0.47143          0.49091         28.12707         33.46197          0.09311          0.00016        58769.287
        -0.46939          0.48860         27.99456         33.31707          0.09290          0.00016        58781.966
        -0.46735          0.48629         27.86222         33.17221          0.09268          0.00016        58794.602
        -0.46531          0.48398         27.73004         33.02737          0.09246          0.00016        58807.195
        -0.46327          0.48168         27.59801         32.88257          0.09223          0.00016        58819.745
        -0.46122          0.47937         27.46615         32.73780          0.09201          0.00016        58832.252
        -0.45918          0.47708         27.33444         32.59306          0.09178          0.00016        58844.716
        -0.45714          0.47478         27.20289         32.44835          0.09155          0.00016        58857.137
        -0.45510          0.47249         27.07150         32.30367          0.09132          0.00016        58869.514
        -0.45306          0.47020         26.94026         32.15901          0.09108          0.00016        58881.848
        -0.45102          0.46791         26.80917         32.01438          0.09085          0.00016        58894.138
        -0.44898          0.46562         26.67823         31.86978          0.09061          0.00016        58906.384
        -0.44694          0.46334         26.54745         31.72520          0.09037          0.00016        58918.586
        -0.44490          0.46106         26.41681         31.58065          0.09013          0.00016        58930.744
        -0.44286          0.45878         26.28632         31.43612          0.08988          0.00016        58942.857
        -0.44082          0.45651         26.15598         31.29161          0.08963          0.00016        58954.927
        -0.43878          0.45424         26.02578         31.14713          0.08938          0.00016        58966.951
        -0.43673          0.45197         25.89573         31.00266          0.08913          0.00016        58978.931
        -0.43469          0.44970         25.76582         30.85822          0.08888          0.00016        58990.867
        -0.43265          0.44743         25.63605         30.71379          0.08862          0.00016        59002.757
        -0.43061          0.44517         25.50642         30.56939          0.08837          0.00016        59014.602
        -0.42857          0.44291         25.37693         30.42500          0.08811          0.00016        59026.402
        -0.42653          0.44065         25.24758         30.28063          0.08784          0.00016        59038.157
        -0.42449          0.43840         25.11837         30.13628          0.08758          0.00016        59049.866
        -0.42245          0.43615         24.98930         29.99195          0.08731          0.00016        59061.529
        -0.42041          0.43390         24.86036         29.84763          0.08704          0.00016        59073.147
        -0.41837          0.43165         24.73155         29.70332          0.08677          0.00016        59084.719
        -0.41633          0.42940         24.60288         29.55903          0.08650          0.00016        59096.245
        -0.41429          0.42716         24.47434         29.41476          0.08623          0.00016        59107.725
        -0.41224          0.42492         24.34593         29.27049          0.08595          0.00016        59119.158
        -0.41020          0.42268         24.21766         29.12624          0.08567          0.00016        59130.545
        -0.40816          0.42044         24.08951         28.98200          0.08539          0.00016        59141.885
        -0.40612          0.41821         23.96148         28.83778          0.08511          0.00016        59153.179
        -0.40408          0.41597         23.83359         28.69356          0.08482          0.00016        59164.426
        -0.40204          0.41374         23.70582         28.54935          0.08454          0.00016        59175.626
        -0.40000          0.41152         23.57818         28.40515          0.08425          0.00016        59186.779
        -0.39796          0.40929         23.45066         28.26097          0.08396          0.00016        59197.885
        -0.39592          0.40707         23.32326         28.11678          0.08366          0.00016        59208.943
        -0.39388          0.40485         23.19599         27.97261          0.08337          0.00016        59219.954
        -0.39184          0.40263         23.06883         27.82845          0.08307          0.00016        59230.918
        -0.38980          0.40041         22.94180         27.68429          0.08277          0.00016        59241.833
        -0.38776          0.39819         22.81489         27.54014          0.08247          0.00016        59252.701
        -0.38571          0.39598         22.68809         27.39599          0.08217          0.00016        59263.521
        -0.38367          0.39377         22.56141         27.25185          0.08186          0.00016        59274.292
        -0.38163          0.39156         22.43485         27.10771          0.08156          0.00016        59285.016
        -0.37959          0.38936         22.30840         26.96358          0.08125          0.00016        59295.691
        -0.37755          0.38715         22.18207         26.81945          0.08094          0.00016        59306.318
        -0.37551          0.38495         22.05585         26.67533          0.08063          0.00016        59316.896
        -0.37347          0.38275         21.92974         26.53120          0.08031          0.00016        59327.425
        -0.37143          0.38055         21.80375         26.38708          0.07999          0.00016        59337.905
        -0.36939          0.37835         21.67786         26.24296          0.07968          0.00016        59348.336
        -0.36735          0.37615         21.55209         26.09885          0.07936          0.00016        59358.719
        -0.36531          0.37396         21.42642         25.95473          0.07903          0.00016        59369.051
        -0.36327          0.37177         21.30087         25.81062          0.07871          0.00016        59379.335
        -0.36122          0.36958         21.17542         25.66650          0.07838          0.00016        59389.569
        -0.35918          0.36739         21.05007         25.52238          0.07806          0.00016        59399.754
        -0.35714          0.36521         20.92483         25.37827          0.07773          0.00016        59409.888
        -0.35510          0.36302         20.79970         25.23415          0.07740          0.00016        59419.973
        -0.35306          0.36084         20.67467         25.09003          0.07706          0.00016        59430.008
        -0.35102          0.35866         20.54974         24.94591          0.07673          0.00016        59439.992
        -0.34898          0.35648         20.42492         24.80178          0.07639          0.00016        59449.927
        -0.34694          0.35431         20.30019         24.65766          0.07605          0.00016        59459.811
        -0.34490          0.35213         20.17557         24.51353          0.07571          0.00016        59469.645
        -0.34286          0.34996         20.05104         24.36940          0.07537          0.00016        59479.428
        -0.34082          0.34779         19.92662         24.22526          0.07503          0.00016        59489.160
        -0.33878          0.34562         19.80229         24.08112          0.07468          0.00016        59498.841
        -0.33673          0.34345         19.67806         23.93697          0.07433          0.00016        59508.472
        -0.33469          0.34128         19.55392         23.79282          0.07398          0.00016        59518.051
        -0.33265          0.33912         19.42988         23.64867          0.07363          0.00016        59527.579
        -0.33061          0.33695         19.30594         23.50451          0.07328          0.00016        59537.056
        -0.32857          0.33479         19.18209         23.36034          0.07292          0.00016        59546.481
        -0.32653          0.33263         19.05833         23.21617          0.07257          0.00016        59555.855
        -0.32449          0.33047         18.93467         23.07199          0.07221          0.00016        59565.177
        -0.32245          0.32832         18.81109         22.92780          0.07185          0.00016        59574.448
        -0.32041          0.32616         18.68761         22.78361          0.07149          0.00016        59583.666
        -0.31837          0.32401         18.56422         22.63941          0.07113          0.00016        59592.833
        -0.31633          0.32185         18.44091         22.49520          0.07076          0.00016        59601.947
        -0.31429          0.31970         18.31770         22.35099          0.07039          0.00016        59611.009
        -0.31224          0.31756         18.19457         22.20676          0.07003          0.00016        59620.018
