detailed model output for Jupiter's 100-mbar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this is the isobaric shape model at 100 mbar assuming the zonal wind profile 2016_PJ03_201803001433999163 from Tollefson et al. (2017, Icarus 296).
see jupiter_model_reference_geoid.txt for the accompanying reference geoid rotating rigidly at System III rotation.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.55102          0.58359         33.43705         37.10154          0.06396          0.00018        69989.871
        -0.54898          0.58114         33.29704         36.95753          0.06389          0.00018        70000.819
        -0.54694          0.57870         33.15725         36.81369          0.06382          0.00018        70011.740
        -0.54490          0.57627         33.01769         36.66983          0.06374          0.00018        70022.632
        -0.54286          0.57384         32.87835         36.52560          0.06366          0.00018        70033.496
        -0.54082          0.57141         32.73923         36.38080          0.06356          0.00018        70044.328
        -0.53878          0.56898         32.60032         36.23540          0.06344          0.00018        70055.126
        -0.53673          0.56656         32.46163         36.09044          0.06333          0.00018        70065.891
        -0.53469          0.56415         32.32315         35.94542          0.06322          0.00018        70076.622
        -0.53265          0.56173         32.18489         35.80040          0.06310          0.00018        70087.318
        -0.53061          0.55932         32.04683         35.65574          0.06299          0.00018        70097.980
        -0.52857          0.55692         31.90898         35.51101          0.06287          0.00018        70108.607
        -0.52653          0.55451         31.77134         35.36649          0.06275          0.00018        70119.200
        -0.52449          0.55212         31.63390         35.22201          0.06262          0.00018        70129.758
        -0.52245          0.54972         31.49667         35.07739          0.06250          0.00018        70140.281
        -0.52041          0.54733         31.35963         34.93307          0.06237          0.00018        70150.769
        -0.51837          0.54494         31.22280         34.78864          0.06224          0.00018        70161.221
        -0.51633          0.54256         31.08616         34.64408          0.06210          0.00018        70171.637
        -0.51429          0.54017         30.94972         34.49938          0.06195          0.00018        70182.016
        -0.51224          0.53780         30.81348         34.35483          0.06181          0.00018        70192.357
        -0.51020          0.53542         30.67742         34.20999          0.06165          0.00018        70202.660
        -0.50816          0.53305         30.54156         34.06496          0.06149          0.00018        70212.924
        -0.50612          0.53068         30.40589         33.91984          0.06133          0.00018        70223.148
        -0.50408          0.52832         30.27041         33.77513          0.06117          0.00018        70233.332
        -0.50204          0.52596         30.13511         33.63041          0.06100          0.00018        70243.476
        -0.50000          0.52360         30.00000         33.48556          0.06083          0.00018        70253.581
        -0.49796          0.52124         29.86507         33.34064          0.06066          0.00018        70263.644
        -0.49592          0.51889         29.73033         33.19652          0.06050          0.00018        70273.667
        -0.49388          0.51654         29.59576         33.05234          0.06033          0.00018        70283.651
        -0.49184          0.51420         29.46138         32.90818          0.06016          0.00018        70293.595
        -0.48980          0.51186         29.32717         32.76404          0.05998          0.00018        70303.498
        -0.48776          0.50952         29.19314         32.61995          0.05981          0.00018        70313.361
        -0.48571          0.50718         29.05928         32.47611          0.05963          0.00018        70323.184
        -0.48367          0.50485         28.92560         32.33259          0.05946          0.00018        70332.967
        -0.48163          0.50252         28.79209         32.18943          0.05929          0.00018        70342.711
        -0.47959          0.50019         28.65875         32.04617          0.05912          0.00018        70352.415
        -0.47755          0.49787         28.52558         31.90312          0.05895          0.00018        70362.080
        -0.47551          0.49554         28.39257         31.76037          0.05878          0.00018        70371.707
        -0.47347          0.49323         28.25974         31.61796          0.05861          0.00018        70381.295
        -0.47143          0.49091         28.12707         31.47591          0.05845          0.00018        70390.845
        -0.46939          0.48860         27.99456         31.33428          0.05829          0.00018        70400.358
        -0.46735          0.48629         27.86222         31.19293          0.05813          0.00018        70409.835
        -0.46531          0.48398         27.73004         31.05172          0.05797          0.00018        70419.276
        -0.46327          0.48168         27.59801         30.91118          0.05783          0.00018        70428.683
        -0.46122          0.47937         27.46615         30.77068          0.05767          0.00018        70438.054
        -0.45918          0.47708         27.33444         30.63030          0.05752          0.00018        70447.391
        -0.45714          0.47478         27.20289         30.49044          0.05738          0.00018        70456.695
        -0.45510          0.47249         27.07150         30.35031          0.05723          0.00018        70465.964
        -0.45306          0.47020         26.94026         30.21045          0.05708          0.00018        70475.199
        -0.45102          0.46791         26.80917         30.07103          0.05693          0.00018        70484.401
        -0.44898          0.46562         26.67823         29.93189          0.05679          0.00018        70493.570
        -0.44694          0.46334         26.54745         29.79282          0.05664          0.00018        70502.707
        -0.44490          0.46106         26.41681         29.65388          0.05650          0.00018        70511.811
        -0.44286          0.45878         26.28632         29.51514          0.05635          0.00018        70520.882
        -0.44082          0.45651         26.15598         29.37740          0.05622          0.00018        70529.923
        -0.43878          0.45424         26.02578         29.23904          0.05608          0.00018        70538.933
        -0.43673          0.45197         25.89573         29.10013          0.05593          0.00018        70547.910
        -0.43469          0.44970         25.76582         28.96102          0.05577          0.00018        70556.853
        -0.43265          0.44743         25.63605         28.82148          0.05560          0.00018        70565.761
        -0.43061          0.44517         25.50642         28.68196          0.05542          0.00018        70574.633
        -0.42857          0.44291         25.37693         28.54261          0.05525          0.00018        70583.469
        -0.42653          0.44065         25.24758         28.40321          0.05508          0.00018        70592.268
        -0.42449          0.43840         25.11837         28.26402          0.05490          0.00018        70601.032
        -0.42245          0.43615         24.98930         28.12496          0.05473          0.00018        70609.759
        -0.42041          0.43390         24.86036         27.98588          0.05455          0.00018        70618.451
        -0.41837          0.43165         24.73155         27.84677          0.05437          0.00018        70627.106
        -0.41633          0.42940         24.60288         27.70804          0.05420          0.00018        70635.724
        -0.41429          0.42716         24.47434         27.56977          0.05403          0.00018        70644.308
        -0.41224          0.42492         24.34593         27.43095          0.05384          0.00018        70652.856
        -0.41020          0.42268         24.21766         27.29260          0.05367          0.00018        70661.368
        -0.40816          0.42044         24.08951         27.15458          0.05350          0.00018        70669.845
        -0.40612          0.41821         23.96148         27.01676          0.05332          0.00018        70678.287
        -0.40408          0.41597         23.83359         26.87872          0.05315          0.00018        70686.694
        -0.40204          0.41374         23.70582         26.74093          0.05297          0.00018        70695.066
        -0.40000          0.41152         23.57818         26.60353          0.05280          0.00018        70703.404
        -0.39796          0.40929         23.45066         26.46557          0.05262          0.00018        70711.707
        -0.39592          0.40707         23.32326         26.32827          0.05245          0.00018        70719.974
        -0.39388          0.40485         23.19599         26.19137          0.05228          0.00018        70728.208
        -0.39184          0.40263         23.06883         26.05440          0.05211          0.00018        70736.409
        -0.38980          0.40041         22.94180         25.91730          0.05193          0.00018        70744.575
        -0.38776          0.39819         22.81489         25.78024          0.05176          0.00018        70752.707
        -0.38571          0.39598         22.68809         25.64331          0.05158          0.00018        70760.805
        -0.38367          0.39377         22.56141         25.50700          0.05141          0.00018        70768.868
        -0.38163          0.39156         22.43485         25.37073          0.05124          0.00018        70776.899
        -0.37959          0.38936         22.30840         25.23446          0.05107          0.00018        70784.897
        -0.37755          0.38715         22.18207         25.09825          0.05090          0.00018        70792.862
        -0.37551          0.38495         22.05585         24.96205          0.05072          0.00018        70800.793
        -0.37347          0.38275         21.92974         24.82567          0.05054          0.00018        70808.691
        -0.37143          0.38055         21.80375         24.68874          0.05035          0.00018        70816.553
        -0.36939          0.37835         21.67786         24.55182          0.05016          0.00018        70824.379
        -0.36735          0.37615         21.55209         24.41471          0.04996          0.00018        70832.170
        -0.36531          0.37396         21.42642         24.27730          0.04976          0.00018        70839.923
        -0.36327          0.37177         21.30087         24.13979          0.04955          0.00018        70847.637
        -0.36122          0.36958         21.17542         24.00170          0.04933          0.00018        70855.313
        -0.35918          0.36739         21.05007         23.86309          0.04910          0.00018        70862.948
        -0.35714          0.36521         20.92483         23.72475          0.04887          0.00018        70870.542
        -0.35510          0.36302         20.79970         23.58596          0.04863          0.00018        70878.094
        -0.35306          0.36084         20.67467         23.44692          0.04838          0.00018        70885.603
        -0.35102          0.35866         20.54974         23.30778          0.04814          0.00018        70893.068
        -0.34898          0.35648         20.42492         23.16851          0.04788          0.00018        70900.489
        -0.34694          0.35431         20.30019         23.02932          0.04763          0.00018        70907.866
        -0.34490          0.35213         20.17557         22.89034          0.04738          0.00018        70915.199
        -0.34286          0.34996         20.05104         22.75145          0.04713          0.00018        70922.489
        -0.34082          0.34779         19.92662         22.61247          0.04688          0.00018        70929.734
        -0.33878          0.34562         19.80229         22.47335          0.04662          0.00018        70936.935
        -0.33673          0.34345         19.67806         22.33350          0.04635          0.00018        70944.089
        -0.33469          0.34128         19.55392         22.19320          0.04606          0.00018        70951.197
        -0.33265          0.33912         19.42988         22.05264          0.04578          0.00018        70958.256
        -0.33061          0.33695         19.30594         21.91346          0.04551          0.00018        70965.267
        -0.32857          0.33479         19.18209         21.77433          0.04524          0.00018        70972.233
        -0.32653          0.33263         19.05833         21.63532          0.04498          0.00018        70979.153
        -0.32449          0.33047         18.93467         21.49670          0.04472          0.00018        70986.029
