detailed model output for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric VOYAGER wind profile from Tollefson et al. (2018, Icarus 311) Table 1.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.49592          0.51889         29.73033         30.51872          0.01376          0.00010        24667.599
        -0.49388          0.51654         29.59576         30.38152          0.01371          0.00010        24668.395
        -0.49184          0.51420         29.46138         30.24450          0.01367          0.00010        24669.187
        -0.48980          0.51186         29.32717         30.10765          0.01362          0.00010        24669.976
        -0.48776          0.50952         29.19314         29.97096          0.01358          0.00010        24670.761
        -0.48571          0.50718         29.05928         29.83444          0.01353          0.00010        24671.542
        -0.48367          0.50485         28.92560         29.69809          0.01348          0.00010        24672.319
        -0.48163          0.50252         28.79209         29.56190          0.01344          0.00010        24673.093
        -0.47959          0.50019         28.65875         29.42587          0.01339          0.00010        24673.863
        -0.47755          0.49787         28.52558         29.29001          0.01334          0.00010        24674.630
        -0.47551          0.49554         28.39257         29.15430          0.01329          0.00010        24675.393
        -0.47347          0.49323         28.25974         29.01875          0.01325          0.00010        24676.152
        -0.47143          0.49091         28.12707         28.88336          0.01320          0.00010        24676.908
        -0.46939          0.48860         27.99456         28.74813          0.01315          0.00010        24677.660
        -0.46735          0.48629         27.86222         28.61305          0.01310          0.00010        24678.408
        -0.46531          0.48398         27.73004         28.47813          0.01306          0.00010        24679.153
        -0.46327          0.48168         27.59801         28.34335          0.01301          0.00010        24679.894
        -0.46122          0.47937         27.46615         28.20873          0.01296          0.00010        24680.632
        -0.45918          0.47708         27.33444         28.07426          0.01291          0.00010        24681.366
        -0.45714          0.47478         27.20289         27.93994          0.01286          0.00010        24682.096
        -0.45510          0.47249         27.07150         27.80576          0.01282          0.00010        24682.823
        -0.45306          0.47020         26.94026         27.67173          0.01277          0.00010        24683.546
        -0.45102          0.46791         26.80917         27.53785          0.01272          0.00010        24684.266
        -0.44898          0.46562         26.67823         27.40411          0.01267          0.00010        24684.982
        -0.44694          0.46334         26.54745         27.27051          0.01262          0.00010        24685.694
        -0.44490          0.46106         26.41681         27.13706          0.01257          0.00010        24686.403
        -0.44286          0.45878         26.28632         27.00374          0.01252          0.00010        24687.109
        -0.44082          0.45651         26.15598         26.87057          0.01247          0.00010        24687.810
        -0.43878          0.45424         26.02578         26.73753          0.01242          0.00010        24688.509
        -0.43673          0.45197         25.89573         26.60463          0.01237          0.00010        24689.204
        -0.43469          0.44970         25.76582         26.47186          0.01232          0.00010        24689.895
        -0.43265          0.44743         25.63605         26.33924          0.01227          0.00010        24690.583
        -0.43061          0.44517         25.50642         26.20674          0.01222          0.00010        24691.267
        -0.42857          0.44291         25.37693         26.07438          0.01217          0.00010        24691.948
        -0.42653          0.44065         25.24758         25.94215          0.01212          0.00010        24692.625
        -0.42449          0.43840         25.11837         25.81005          0.01207          0.00010        24693.298
        -0.42245          0.43615         24.98930         25.67808          0.01202          0.00010        24693.969
        -0.42041          0.43390         24.86036         25.54624          0.01197          0.00010        24694.635
        -0.41837          0.43165         24.73155         25.41453          0.01192          0.00010        24695.298
        -0.41633          0.42940         24.60288         25.28294          0.01187          0.00010        24695.958
        -0.41429          0.42716         24.47434         25.15148          0.01182          0.00010        24696.614
        -0.41224          0.42492         24.34593         25.02014          0.01177          0.00010        24697.267
        -0.41020          0.42268         24.21766         24.88893          0.01172          0.00010        24697.916
        -0.40816          0.42044         24.08951         24.75784          0.01166          0.00010        24698.562
        -0.40612          0.41821         23.96148         24.62687          0.01161          0.00010        24699.205
        -0.40408          0.41597         23.83359         24.49602          0.01156          0.00010        24699.844
        -0.40204          0.41374         23.70582         24.36529          0.01151          0.00010        24700.479
        -0.40000          0.41152         23.57818         24.23468          0.01146          0.00010        24701.111
        -0.39796          0.40929         23.45066         24.10419          0.01141          0.00010        24701.739
        -0.39592          0.40707         23.32326         23.97382          0.01135          0.00010        24702.365
        -0.39388          0.40485         23.19599         23.84356          0.01130          0.00010        24702.986
        -0.39184          0.40263         23.06883         23.71341          0.01125          0.00010        24703.604
        -0.38980          0.40041         22.94180         23.58339          0.01120          0.00010        24704.219
        -0.38776          0.39819         22.81489         23.45347          0.01115          0.00010        24704.831
        -0.38571          0.39598         22.68809         23.32366          0.01109          0.00009        24705.438
        -0.38367          0.39377         22.56141         23.19397          0.01104          0.00009        24706.043
        -0.38163          0.39156         22.43485         23.06439          0.01099          0.00009        24706.644
        -0.37959          0.38936         22.30840         22.93491          0.01093          0.00009        24707.242
        -0.37755          0.38715         22.18207         22.80555          0.01088          0.00009        24707.836
        -0.37551          0.38495         22.05585         22.67629          0.01083          0.00009        24708.427
        -0.37347          0.38275         21.92974         22.54714          0.01078          0.00009        24709.014
        -0.37143          0.38055         21.80375         22.41810          0.01072          0.00009        24709.599
        -0.36939          0.37835         21.67786         22.28916          0.01067          0.00009        24710.179
        -0.36735          0.37615         21.55209         22.16032          0.01062          0.00009        24710.757
        -0.36531          0.37396         21.42642         22.03159          0.01056          0.00009        24711.330
        -0.36327          0.37177         21.30087         21.90296          0.01051          0.00009        24711.901
        -0.36122          0.36958         21.17542         21.77443          0.01045          0.00009        24712.468
        -0.35918          0.36739         21.05007         21.64601          0.01040          0.00009        24713.032
        -0.35714          0.36521         20.92483         21.51768          0.01035          0.00009        24713.592
        -0.35510          0.36302         20.79970         21.38945          0.01029          0.00009        24714.149
        -0.35306          0.36084         20.67467         21.26132          0.01024          0.00009        24714.703
        -0.35102          0.35866         20.54974         21.13329          0.01018          0.00009        24715.253
        -0.34898          0.35648         20.42492         21.00536          0.01013          0.00009        24715.800
        -0.34694          0.35431         20.30019         20.87752          0.01008          0.00009        24716.344
        -0.34490          0.35213         20.17557         20.74977          0.01002          0.00009        24716.884
        -0.34286          0.34996         20.05104         20.62213          0.00997          0.00009        24717.421
        -0.34082          0.34779         19.92662         20.49457          0.00991          0.00009        24717.955
        -0.33878          0.34562         19.80229         20.36711          0.00986          0.00009        24718.485
        -0.33673          0.34345         19.67806         20.23974          0.00980          0.00009        24719.012
        -0.33469          0.34128         19.55392         20.11246          0.00975          0.00009        24719.535
        -0.33265          0.33912         19.42988         19.98527          0.00969          0.00009        24720.056
        -0.33061          0.33695         19.30594         19.85817          0.00964          0.00009        24720.573
        -0.32857          0.33479         19.18209         19.73116          0.00958          0.00009        24721.086
        -0.32653          0.33263         19.05833         19.60424          0.00953          0.00009        24721.596
        -0.32449          0.33047         18.93467         19.47740          0.00947          0.00009        24722.103
        -0.32245          0.32832         18.81109         19.35066          0.00942          0.00009        24722.607
        -0.32041          0.32616         18.68761         19.22400          0.00936          0.00009        24723.107
        -0.31837          0.32401         18.56422         19.09742          0.00931          0.00009        24723.604
        -0.31633          0.32185         18.44091         18.97093          0.00925          0.00009        24724.098
        -0.31429          0.31970         18.31770         18.84452          0.00919          0.00009        24724.588
        -0.31224          0.31756         18.19457         18.71819          0.00914          0.00009        24725.075
        -0.31020          0.31541         18.07153         18.59195          0.00908          0.00009        24725.559
        -0.30816          0.31326         17.94858         18.46579          0.00903          0.00009        24726.040
        -0.30612          0.31112         17.82571         18.33971          0.00897          0.00009        24726.517
