detailed model output for Jupiter's 100-mbar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model is the reference geoid assumed to be rigidly rotating at Jupiter's nominal internal rotation period (System III) of 9h55m29.71s (e.g., Archinal et al. 2018).
see jupiter_model.txt for the corresponding shape model including the effect of the latitudinally varying atmospheric rotation.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.48571          0.50718         29.05928         32.48205          0.05974          0.00018        70320.822
        -0.48367          0.50485         28.92560         32.33979          0.05959          0.00018        70330.624
        -0.48163          0.50252         28.79209         32.19763          0.05944          0.00018        70340.389
        -0.47959          0.50019         28.65875         32.05557          0.05929          0.00018        70350.119
        -0.47755          0.49787         28.52558         31.91360          0.05913          0.00018        70359.812
        -0.47551          0.49554         28.39257         31.77172          0.05898          0.00018        70369.469
        -0.47347          0.49323         28.25974         31.62994          0.05882          0.00018        70379.090
        -0.47143          0.49091         28.12707         31.48825          0.05866          0.00018        70388.675
        -0.46939          0.48860         27.99456         31.34666          0.05851          0.00018        70398.223
        -0.46735          0.48629         27.86222         31.20516          0.05835          0.00018        70407.735
        -0.46531          0.48398         27.73004         31.06374          0.05818          0.00018        70417.211
        -0.46327          0.48168         27.59801         30.92242          0.05802          0.00018        70426.650
        -0.46122          0.47937         27.46615         30.78118          0.05786          0.00018        70436.052
        -0.45918          0.47708         27.33444         30.64003          0.05769          0.00018        70445.418
        -0.45714          0.47478         27.20289         30.49897          0.05753          0.00018        70454.747
        -0.45510          0.47249         27.07150         30.35800          0.05736          0.00018        70464.039
        -0.45306          0.47020         26.94026         30.21710          0.05719          0.00018        70473.294
        -0.45102          0.46791         26.80917         30.07630          0.05702          0.00018        70482.512
        -0.44898          0.46562         26.67823         29.93557          0.05685          0.00018        70491.694
        -0.44694          0.46334         26.54745         29.79493          0.05668          0.00018        70500.838
        -0.44490          0.46106         26.41681         29.65436          0.05651          0.00018        70509.946
        -0.44286          0.45878         26.28632         29.51388          0.05633          0.00018        70519.016
        -0.44082          0.45651         26.15598         29.37348          0.05616          0.00018        70528.049
        -0.43878          0.45424         26.02578         29.23316          0.05598          0.00018        70537.045
        -0.43673          0.45197         25.89573         29.09291          0.05580          0.00018        70546.003
        -0.43469          0.44970         25.76582         28.95274          0.05562          0.00018        70554.924
        -0.43265          0.44743         25.63605         28.81265          0.05544          0.00018        70563.808
        -0.43061          0.44517         25.50642         28.67263          0.05526          0.00018        70572.654
        -0.42857          0.44291         25.37693         28.53269          0.05508          0.00018        70581.463
        -0.42653          0.44065         25.24758         28.39282          0.05489          0.00018        70590.234
        -0.42449          0.43840         25.11837         28.25302          0.05471          0.00018        70598.967
        -0.42245          0.43615         24.98930         28.11330          0.05452          0.00018        70607.663
        -0.42041          0.43390         24.86036         27.97365          0.05434          0.00018        70616.321
        -0.41837          0.43165         24.73155         27.83406          0.05415          0.00018        70624.941
        -0.41633          0.42940         24.60288         27.69455          0.05396          0.00018        70633.523
        -0.41429          0.42716         24.47434         27.55511          0.05377          0.00018        70642.068
        -0.41224          0.42492         24.34593         27.41573          0.05358          0.00018        70650.574
        -0.41020          0.42268         24.21766         27.27643          0.05339          0.00018        70659.042
        -0.40816          0.42044         24.08951         27.13719          0.05319          0.00018        70667.472
        -0.40612          0.41821         23.96148         26.99802          0.05300          0.00018        70675.864
        -0.40408          0.41597         23.83359         26.85891          0.05280          0.00018        70684.218
        -0.40204          0.41374         23.70582         26.71986          0.05260          0.00018        70692.534
        -0.40000          0.41152         23.57818         26.58089          0.05241          0.00018        70700.811
        -0.39796          0.40929         23.45066         26.44197          0.05221          0.00018        70709.050
        -0.39592          0.40707         23.32326         26.30312          0.05201          0.00018        70717.250
        -0.39388          0.40485         23.19599         26.16433          0.05181          0.00018        70725.412
        -0.39184          0.40263         23.06883         26.02560          0.05161          0.00018        70733.535
        -0.38980          0.40041         22.94180         25.88693          0.05140          0.00018        70741.620
        -0.38776          0.39819         22.81489         25.74833          0.05120          0.00018        70749.666
        -0.38571          0.39598         22.68809         25.60978          0.05099          0.00018        70757.674
        -0.38367          0.39377         22.56141         25.47129          0.05079          0.00018        70765.643
        -0.38163          0.39156         22.43485         25.33286          0.05058          0.00018        70773.572
        -0.37959          0.38936         22.30840         25.19449          0.05037          0.00018        70781.464
        -0.37755          0.38715         22.18207         25.05617          0.05016          0.00018        70789.316
        -0.37551          0.38495         22.05585         24.91791          0.04995          0.00018        70797.129
        -0.37347          0.38275         21.92974         24.77971          0.04974          0.00018        70804.903
        -0.37143          0.38055         21.80375         24.64156          0.04953          0.00018        70812.638
        -0.36939          0.37835         21.67786         24.50347          0.04932          0.00018        70820.334
        -0.36735          0.37615         21.55209         24.36543          0.04910          0.00018        70827.991
        -0.36531          0.37396         21.42642         24.22744          0.04889          0.00018        70835.608
        -0.36327          0.37177         21.30087         24.08951          0.04867          0.00018        70843.187
        -0.36122          0.36958         21.17542         23.95163          0.04845          0.00018        70850.726
        -0.35918          0.36739         21.05007         23.81380          0.04824          0.00018        70858.225
        -0.35714          0.36521         20.92483         23.67602          0.04802          0.00018        70865.686
        -0.35510          0.36302         20.79970         23.53829          0.04780          0.00018        70873.106
