detailed model output for Neptunes's 1-bar reference geoid, assuming rigid rotation with period 16.11 h.
see neptune_model_voyager_wind.txt for the corresponding shape model including the effect of the latitudinally varying atmospheric rotation.
that model used the symmetric Voyager wind profile from Tollefson et al. (2018, Icarus 311) Table 1.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.58367          0.62325         35.70933         36.71247          0.01751          0.00011        24577.973
        -0.58163          0.62073         35.56546         36.56702          0.01748          0.00011        24579.052
        -0.57959          0.61823         35.42184         36.42181          0.01745          0.00011        24580.129
        -0.57755          0.61573         35.27848         36.27683          0.01742          0.00011        24581.201
        -0.57551          0.61323         35.13537         36.13208          0.01740          0.00011        24582.270
        -0.57347          0.61073         34.99251         35.98756          0.01737          0.00011        24583.336
        -0.57143          0.60825         34.84990         35.84326          0.01734          0.00011        24584.398
        -0.56939          0.60576         34.70754         35.69919          0.01731          0.00011        24585.456
        -0.56735          0.60328         34.56543         35.55534          0.01728          0.00011        24586.511
        -0.56531          0.60080         34.42355         35.41172          0.01725          0.00011        24587.562
        -0.56327          0.59833         34.28192         35.26831          0.01722          0.00011        24588.609
        -0.56122          0.59586         34.14052         35.12512          0.01718          0.00011        24589.653
        -0.55918          0.59340         33.99936         34.98214          0.01715          0.00011        24590.693
        -0.55714          0.59094         33.85844         34.83937          0.01712          0.00011        24591.730
        -0.55510          0.58849         33.71774         34.69682          0.01709          0.00011        24592.763
        -0.55306          0.58603         33.57728         34.55447          0.01706          0.00011        24593.792
        -0.55102          0.58359         33.43705         34.41234          0.01702          0.00011        24594.818
        -0.54898          0.58114         33.29704         34.27040          0.01699          0.00011        24595.840
        -0.54694          0.57870         33.15725         34.12867          0.01695          0.00011        24596.859
        -0.54490          0.57627         33.01769         33.98714          0.01692          0.00011        24597.873
        -0.54286          0.57384         32.87835         33.84582          0.01689          0.00011        24598.885
        -0.54082          0.57141         32.73923         33.70469          0.01685          0.00011        24599.892
        -0.53878          0.56898         32.60032         33.56375          0.01682          0.00011        24600.896
        -0.53673          0.56656         32.46163         33.42302          0.01678          0.00011        24601.897
        -0.53469          0.56415         32.32315         33.28247          0.01674          0.00011        24602.893
        -0.53265          0.56173         32.18489         33.14212          0.01671          0.00011        24603.887
        -0.53061          0.55932         32.04683         33.00195          0.01667          0.00011        24604.876
        -0.52857          0.55692         31.90898         32.86198          0.01663          0.00011        24605.862
        -0.52653          0.55451         31.77134         32.72219          0.01660          0.00011        24606.844
        -0.52449          0.55212         31.63390         32.58258          0.01656          0.00011        24607.823
        -0.52245          0.54972         31.49667         32.44316          0.01652          0.00011        24608.797
        -0.52041          0.54733         31.35963         32.30392          0.01648          0.00011        24609.769
        -0.51837          0.54494         31.22280         32.16487          0.01644          0.00011        24610.736
        -0.51633          0.54256         31.08616         32.02599          0.01640          0.00011        24611.700
        -0.51429          0.54017         30.94972         31.88728          0.01636          0.00011        24612.661
        -0.51224          0.53780         30.81348         31.74876          0.01632          0.00011        24613.617
        -0.51020          0.53542         30.67742         31.61040          0.01628          0.00011        24614.570
        -0.50816          0.53305         30.54156         31.47222          0.01624          0.00011        24615.520
        -0.50612          0.53068         30.40589         31.33422          0.01620          0.00011        24616.465
        -0.50408          0.52832         30.27041         31.19638          0.01616          0.00011        24617.407
        -0.50204          0.52596         30.13511         31.05871          0.01612          0.00011        24618.346
        -0.50000          0.52360         30.00000         30.92120          0.01608          0.00011        24619.280
        -0.49796          0.52124         29.86507         30.78387          0.01604          0.00011        24620.211
        -0.49592          0.51889         29.73033         30.64669          0.01599          0.00011        24621.139
        -0.49388          0.51654         29.59576         30.50968          0.01595          0.00011        24622.062
        -0.49184          0.51420         29.46138         30.37283          0.01591          0.00011        24622.982
        -0.48980          0.51186         29.32717         30.23615          0.01586          0.00011        24623.899
        -0.48776          0.50952         29.19314         30.09962          0.01582          0.00011        24624.812
        -0.48571          0.50718         29.05928         29.96324          0.01578          0.00011        24625.721
        -0.48367          0.50485         28.92560         29.82703          0.01573          0.00011        24626.626
        -0.48163          0.50252         28.79209         29.69097          0.01569          0.00011        24627.527
        -0.47959          0.50019         28.65875         29.55506          0.01564          0.00011        24628.425
        -0.47755          0.49787         28.52558         29.41931          0.01560          0.00011        24629.320
        -0.47551          0.49554         28.39257         29.28370          0.01555          0.00011        24630.210
        -0.47347          0.49323         28.25974         29.14825          0.01551          0.00011        24631.097
        -0.47143          0.49091         28.12707         29.01294          0.01546          0.00011        24631.981
        -0.46939          0.48860         27.99456         28.87779          0.01542          0.00011        24632.860
        -0.46735          0.48629         27.86222         28.74277          0.01537          0.00011        24633.736
        -0.46531          0.48398         27.73004         28.60791          0.01532          0.00011        24634.608
        -0.46327          0.48168         27.59801         28.47319          0.01527          0.00011        24635.477
        -0.46122          0.47937         27.46615         28.33861          0.01523          0.00011        24636.341
        -0.45918          0.47708         27.33444         28.20417          0.01518          0.00011        24637.202
        -0.45714          0.47478         27.20289         28.06987          0.01513          0.00011        24638.060
        -0.45510          0.47249         27.07150         27.93571          0.01508          0.00011        24638.913
        -0.45306          0.47020         26.94026         27.80169          0.01503          0.00011        24639.763
        -0.45102          0.46791         26.80917         27.66781          0.01499          0.00011        24640.610
        -0.44898          0.46562         26.67823         27.53406          0.01494          0.00011        24641.452
