detailed model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the composite asymmetric wind profile from Sromovsky et al. (2015, Icarus 258) Table 6.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.51633          0.54256         31.08616         32.16112          0.01876         -0.00010        25417.320
        -0.51429          0.54017         30.94972         32.02122          0.01870         -0.00010        25418.454
        -0.51224          0.53780         30.81348         31.88152          0.01864         -0.00010        25419.583
        -0.51020          0.53542         30.67742         31.74202          0.01858         -0.00010        25420.706
        -0.50816          0.53305         30.54156         31.60271          0.01852         -0.00010        25421.825
        -0.50612          0.53068         30.40589         31.46358          0.01846         -0.00010        25422.938
        -0.50408          0.52832         30.27041         31.32461          0.01840         -0.00010        25424.046
        -0.50204          0.52596         30.13511         31.18582          0.01834         -0.00010        25425.149
        -0.50000          0.52360         30.00000         31.04720          0.01828         -0.00010        25426.247
        -0.49796          0.52124         29.86507         30.90874          0.01822         -0.00010        25427.339
        -0.49592          0.51889         29.73033         30.77049          0.01815         -0.00010        25428.427
        -0.49388          0.51654         29.59576         30.63241          0.01809         -0.00010        25429.509
        -0.49184          0.51420         29.46138         30.49449          0.01803         -0.00010        25430.587
        -0.48980          0.51186         29.32717         30.35673          0.01797         -0.00010        25431.659
        -0.48776          0.50952         29.19314         30.21914          0.01791         -0.00010        25432.727
        -0.48571          0.50718         29.05928         30.08171          0.01784         -0.00010        25433.789
        -0.48367          0.50485         28.92560         29.94444          0.01778         -0.00010        25434.846
        -0.48163          0.50252         28.79209         29.80734          0.01772         -0.00010        25435.898
        -0.47959          0.50019         28.65875         29.67042          0.01766         -0.00010        25436.945
        -0.47755          0.49787         28.52558         29.53365          0.01759         -0.00010        25437.988
        -0.47551          0.49554         28.39257         29.39704          0.01753         -0.00010        25439.025
        -0.47347          0.49323         28.25974         29.26058          0.01747         -0.00010        25440.057
        -0.47143          0.49091         28.12707         29.12427          0.01740         -0.00010        25441.084
        -0.46939          0.48860         27.99456         28.98811          0.01734         -0.00010        25442.107
        -0.46735          0.48629         27.86222         28.85212          0.01728         -0.00010        25443.124
        -0.46531          0.48398         27.73004         28.71631          0.01721         -0.00010        25444.136
        -0.46327          0.48168         27.59801         28.58066          0.01715         -0.00010        25445.144
        -0.46122          0.47937         27.46615         28.44514          0.01709         -0.00010        25446.146
        -0.45918          0.47708         27.33444         28.30977          0.01702         -0.00010        25447.144
        -0.45714          0.47478         27.20289         28.17455          0.01696         -0.00010        25448.137
        -0.45510          0.47249         27.07150         28.03947          0.01689         -0.00010        25449.125
        -0.45306          0.47020         26.94026         27.90453          0.01683         -0.00010        25450.108
        -0.45102          0.46791         26.80917         27.76975          0.01677         -0.00010        25451.086
        -0.44898          0.46562         26.67823         27.63512          0.01670         -0.00010        25452.059
        -0.44694          0.46334         26.54745         27.50063          0.01664         -0.00010        25453.028
        -0.44490          0.46106         26.41681         27.36627          0.01657         -0.00010        25453.992
        -0.44286          0.45878         26.28632         27.23205          0.01651         -0.00010        25454.950
        -0.44082          0.45651         26.15598         27.09796          0.01644         -0.00010        25455.905
        -0.43878          0.45424         26.02578         26.96401          0.01638         -0.00010        25456.854
        -0.43673          0.45197         25.89573         26.83020          0.01631         -0.00010        25457.798
        -0.43469          0.44970         25.76582         26.69655          0.01624         -0.00010        25458.738
        -0.43265          0.44743         25.63605         26.56303          0.01618         -0.00010        25459.673
        -0.43061          0.44517         25.50642         26.42964          0.01611         -0.00010        25460.603
        -0.42857          0.44291         25.37693         26.29638          0.01605         -0.00010        25461.528
        -0.42653          0.44065         25.24758         26.16325          0.01598         -0.00010        25462.449
        -0.42449          0.43840         25.11837         26.03024          0.01591         -0.00010        25463.365
        -0.42245          0.43615         24.98930         25.89735          0.01585         -0.00010        25464.276
        -0.42041          0.43390         24.86036         25.76462          0.01578         -0.00010        25465.182
        -0.41837          0.43165         24.73155         25.63201          0.01572         -0.00010        25466.084
        -0.41633          0.42940         24.60288         25.49952          0.01565         -0.00010        25466.981
        -0.41429          0.42716         24.47434         25.36716          0.01558         -0.00010        25467.873
        -0.41224          0.42492         24.34593         25.23491          0.01552         -0.00010        25468.761
        -0.41020          0.42268         24.21766         25.10279          0.01545         -0.00010        25469.644
        -0.40816          0.42044         24.08951         24.97078          0.01538         -0.00010        25470.522
        -0.40612          0.41821         23.96148         24.83890          0.01531         -0.00010        25471.395
        -0.40408          0.41597         23.83359         24.70717          0.01525         -0.00010        25472.264
        -0.40204          0.41374         23.70582         24.57556          0.01518         -0.00010        25473.128
        -0.40000          0.41152         23.57818         24.44406          0.01511         -0.00010        25473.988
        -0.39796          0.40929         23.45066         24.31267          0.01504         -0.00010        25474.843
        -0.39592          0.40707         23.32326         24.18139          0.01498         -0.00010        25475.693
        -0.39388          0.40485         23.19599         24.05023          0.01491         -0.00010        25476.539
        -0.39184          0.40263         23.06883         23.91917          0.01484         -0.00010        25477.380
        -0.38980          0.40041         22.94180         23.78824          0.01477         -0.00010        25478.217
        -0.38776          0.39819         22.81489         23.65743          0.01471         -0.00010        25479.049
        -0.38571          0.39598         22.68809         23.52672          0.01464         -0.00010        25479.876
        -0.38367          0.39377         22.56141         23.39612          0.01457         -0.00010        25480.699
        -0.38163          0.39156         22.43485         23.26562          0.01450         -0.00010        25481.517
        -0.37959          0.38936         22.30840         23.13523          0.01443         -0.00010        25482.330
        -0.37755          0.38715         22.18207         23.00494          0.01436         -0.00010        25483.139
        -0.37551          0.38495         22.05585         22.87477          0.01429         -0.00010        25483.944
        -0.37347          0.38275         21.92974         22.74471          0.01422         -0.00010        25484.743
        -0.37143          0.38055         21.80375         22.61477          0.01415         -0.00010        25485.539
        -0.36939          0.37835         21.67786         22.48493          0.01409         -0.00010        25486.329
        -0.36735          0.37615         21.55209         22.35518          0.01402         -0.00010        25487.116
        -0.36531          0.37396         21.42642         22.22554          0.01395         -0.00010        25487.897
        -0.36327          0.37177         21.30087         22.09599          0.01388         -0.00010        25488.674
        -0.36122          0.36958         21.17542         21.96654          0.01381         -0.00010        25489.447
        -0.35918          0.36739         21.05007         21.83719          0.01374         -0.00010        25490.215
        -0.35714          0.36521         20.92483         21.70796          0.01367         -0.00010        25490.979
        -0.35510          0.36302         20.79970         21.57882          0.01360         -0.00010        25491.738
        -0.35306          0.36084         20.67467         21.44978          0.01353         -0.00010        25492.492
        -0.35102          0.35866         20.54974         21.32083          0.01346         -0.00010        25493.242
        -0.34898          0.35648         20.42492         21.19197          0.01339         -0.00010        25493.988
        -0.34694          0.35431         20.30019         21.06321          0.01332         -0.00010        25494.729
        -0.34490          0.35213         20.17557         20.93453          0.01325         -0.00010        25495.466
        -0.34286          0.34996         20.05104         20.80595          0.01318         -0.00010        25496.198
        -0.34082          0.34779         19.92662         20.67747          0.01310         -0.00010        25496.925
        -0.33878          0.34562         19.80229         20.54907          0.01303         -0.00010        25497.648
        -0.33673          0.34345         19.67806         20.42077          0.01296         -0.00010        25498.367
